timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
102,30,6,538.057,526.508,576.736,554.318,527.302,1454.407,519.062,785.337,138.133,140.663,144.927,136.662,139.808,270.754,136.315,139.748,143.279,134.796,138.761,273.064,112.606,124.118,138.695,110.785,106.264,109.454,110.086,111.797,112.144,110.263,111.539,110.078,160.964,165.051,172.1,159.323,169.934,218.489,163.465,159.852,166.305,158.942,168.864,283.399,542.591,544.863,543.916,519.367,543.023,1360.231,503.655,794.633,137.0,134.592,137.702,128.52,139.506,255.026,132.745,137.07,146.0,126.0,133.416,259.002,104.465,111.527,120.722,104.041,97.0,103.498,100.978,103.693,103.762,103.042,109.835,104.0,160.698,155.83,162.786,152.355,159.464,235.291,159.545,159.249,162.0,151.0,160.286,287.028,526.751,535.887,561.0,540.0,516.408,1317.0,501.44,796.0,132.93,132.529,133.0,130.272,131.0,250.0,144.595,152.061,154.0,128.296,130.966,256.841,103.012,103.763,109.798,103.076,95.223,101.0,100.738,101.0,101.837,100.949,102.0,111.0,166.188,157.855,158.738,153.362,155.977,266.996,159.0,157.406,157.109,151.686,157.0,305.938,517.33,514.351,526.306,519.0,552.204,1172.656,511.141,806.107,145.013,145.553,145.73,144.623,162.651,222.775,140.109,138.168,132.714,144.81,154.423,244.743,100.123,101.975,104.0,99.403,91.341,102.667,98.567,98.424,97.811,95.472,98.027,109.446,160.939,161.481,163.161,160.249,153.579,278.285,155.05,160.333,160.058,151.879,153.683,296.961,562.311,562.0,548.649,551.508,581.561,1139.0,511.862,868.501,147.319,146.714,146.204,145.0,157.735,209.211,146.486,144.839,139.486,148.624,152.003,224.742,91.722,92.0,94.0,92.229,87.657,104.0,90.854,91.0,89.948,88.828,89.0,121.752,158.606,158.689,160.0,160.027,152.985,275.028,153.0,155.827,156.659,153.988,153.306,287.351,984,1006,1006,1010,1008,1127,1248,1426,1426,1426,1426,1450,1355,1355,1355,1437,1437,1485,1485,1491,1495,1529,1610,1599,1593,1585,1601,1781,1788,1806,1793,2008,1697,1697,1697,1765,1801,1867,1867,1867,1798,1974,37,44,52,54,53,126,112,110,121,107,28,20,38,34,24,0.00799,0.00837,0.00779,0.00805,0.01077,0.01189,0.01021,0.01068,0.00996,0.00999,0.00928,0.00973,0.00981,0.01044,0.00901,0.0097
170,27,10,571.552,575.173,568.124,583.645,595.122,1009.32,960.511,858.838,145.718,145.33,142.478,138.272,144.647,138.49,147.759,148.514,146.96,140.986,144.134,140.242,57.313,57.772,56.872,56.991,56.564,149.018,54.57,56.485,56.878,57.06,57.276,111.657,169.659,168.593,165.466,166.747,166.238,317.297,166.579,161.321,170.885,242.203,210.264,347.231,527.896,531.827,531.233,561.303,586.219,918.797,859.0,789.678,133.567,134.449,132.891,126.28,127.674,127.276,135.207,136.791,135.679,127.678,127.667,127.515,51.707,51.05,50.0,50.814,52.433,141.342,49.972,50.955,50.0,51.145,52.751,101.766,153.034,153.038,150.0,152.725,150.0,293.94,140.692,140.09,150.0,251.0,214.0,298.4,523.395,520.0,541.185,588.802,644.698,920.165,871.415,759.485,125.386,125.0,125.0,125.345,125.456,125.676,125.216,125.0,125.0,125.398,125.444,125.819,50.0,50.451,51.334,51.423,57.633,154.845,50.0,50.426,51.579,50.77,50.504,100.793,150.627,150.324,150.632,150.421,151.7,294.513,154.65,162.739,194.024,268.606,249.872,274.015,594.32,590.574,594.448,615.833,650.653,921.324,777.552,755.0,125.771,125.77,128.407,125.152,125.396,125.573,127.798,128.328,129.143,125.144,124.78,126.28,53.369,54.0,55.0,55.486,62.297,153.131,54.052,54.789,55.0,55.632,60.447,100.536,151.56,150.326,150.366,150.665,151.211,269.172,146.141,146.809,152.817,255.843,254.311,266.111,596.986,597.559,600.475,612.021,635.674,969.0,749.079,761.926,127.161,128.017,127.757,125.37,125.52,126.271,126.0,130.173,129.801,124.82,124.501,126.063,54.854,55.698,55.66,54.721,59.0,147.995,57.806,58.3,58.098,57.571,60.0,103.433,151.954,151.049,150.322,150.226,150.883,258.812,155.0,137.61,143.205,242.103,247.399,263.871,1069,1069,1069,1069,1071,1186,1205,1415,1415,1344,1395,1383,1314,1314,1315,1266,1380,1426,1426,1426,1438,1403,1210,1210,1210,1210,1210,1261,1261,1261,1463,1463,1247,1247,1247,1247,1234,1326,1326,1326,1326,1326,35,49,54,44,60,23,29,25,35,20,32,21,30,25,31,0.00714,0.00774,0.00716,0.00767,0.00827,0.00833,0.00816,0.0083,0.00956,0.00979,0.00972,0.01019,0.00705,0.00733,0.00707,0.00733
115,26,6,825.0,838.0,774.0,780.0,866.0,846.0,555.0,784.0,171.0,151.0,150.0,153.0,225.0,146.0,210.0,250.0,251.0,213.0,252.0,146.0,246.0,237.0,226.0,185.0,146.0,243.0,176.0,262.0,190.0,179.0,187.0,263.0,156.0,156.0,156.0,175.0,156.0,234.0,154.0,154.0,154.0,154.0,155.0,209.0,865.852,873.354,842.641,894.599,938.373,951.4,532.167,771.398,220.559,209.0,201.137,181.641,241.553,135.848,212.0,235.239,243.023,232.952,247.248,132.711,152.877,137.908,125.0,131.579,117.132,207.165,135.81,133.855,118.575,136.813,117.0,221.048,155.043,154.0,153.965,165.507,155.808,214.0,160.492,157.248,158.681,157.337,172.31,227.0,899.914,907.946,890.394,919.269,940.629,1015.964,533.0,806.119,222.549,211.224,208.431,205.597,234.083,131.469,225.085,241.791,246.504,244.671,244.171,129.819,120.334,116.689,115.384,112.971,105.25,203.589,119.383,120.21,112.662,117.284,109.438,213.133,152.074,154.208,152.828,166.98,167.759,208.373,179.826,175.53,174.958,175.056,177.498,225.493,892.462,891.876,872.867,896.87,916.232,1054.0,519.0,896.0,210.505,206.497,205.742,206.0,212.0,130.338,214.225,225.349,225.0,224.0,240.0,130.422,108.798,108.26,106.863,105.359,102.0,193.52,104.869,109.506,106.69,106.192,105.932,196.0,166.0,171.0,171.519,175.081,181.0,241.49,193.0,201.0,209.0,201.0,197.0,235.495,916.401,924.774,915.121,921.232,952.129,1085.828,561.518,1037.798,226.12,219.948,219.942,217.941,219.681,141.958,228.621,238.171,241.305,239.432,250.031,141.447,114.67,116.775,114.345,110.17,110.361,201.631,113.498,119.933,112.125,112.169,128.479,197.322,200.144,203.547,204.883,199.563,199.298,263.431,204.131,209.061,214.215,214.854,219.619,263.879,1332,1332,1332,1332,1332,1407,1352,1185,1185,1185,1185,1185,1407,1252,1252,1229,1236,1694,1325,1319,1306,1318,2063,2063,2063,2063,2310,2091,2091,2091,2091,2402,1979,2090,1956,2212,2192,1761,1761,1801,1671,1726,97,106,97,100,67,132,133,119,113,111,36,30,32,35,33,0.0142,0.01304,0.01229,0.01381,0.01254,0.01247,0.01139,0.01052,0.012,0.01179,0.01017,0.00994,0.01268,0.01301,0.01181,0.01056
18,29,8,1020.026,1004.178,1020.069,1033.092,942.29,1144.96,912.211,1218.844,280.32,281.013,278.933,294.683,287.639,212.915,304.687,293.296,290.204,287.105,285.551,178.86,112.383,113.111,109.572,108.075,107.376,198.849,113.595,116.079,115.275,117.508,112.15,206.805,263.608,261.303,261.911,244.311,274.528,309.343,241.531,235.929,234.885,246.686,275.451,311.089,931.971,913.977,927.76,963.36,872.853,1099.057,887.85,1159.0,259.291,258.819,255.36,269.524,268.0,197.253,279.329,269.094,265.816,265.0,262.0,185.836,102.043,102.848,100.456,98.0,101.0,179.432,102.02,104.899,104.635,110.0,105.158,183.025,246.373,243.808,246.992,228.129,254.259,295.733,236.11,226.051,219.655,229.724,251.44,295.365,918.057,879.063,876.059,916.723,899.106,1181.865,913.885,1178.515,245.721,252.989,253.0,258.594,262.344,204.345,273.0,258.385,256.0,258.551,258.079,186.703,99.387,99.0,95.488,92.651,98.262,173.99,98.412,98.0,99.112,104.903,99.249,183.192,242.276,240.275,242.696,236.814,239.762,301.873,248.316,245.191,235.563,239.409,238.654,288.408,849.49,836.184,833.0,817.081,850.406,1114.019,814.477,1148.834,224.146,227.843,227.367,230.233,245.086,192.649,245.135,233.965,233.25,240.534,238.85,174.084,89.505,89.492,90.303,88.0,89.13,162.255,91.138,91.053,93.05,93.0,90.391,167.72,223.0,225.388,226.276,223.052,230.036,301.881,227.0,226.285,225.67,229.18,250.613,282.515,817.602,793.973,779.135,763.721,748.0,1058.0,785.869,1086.846,212.131,211.929,210.076,209.324,219.061,181.771,222.308,218.533,215.443,209.896,207.153,173.1,80.604,80.0,80.957,78.617,79.519,148.945,81.79,81.0,82.398,82.009,78.508,154.976,220.222,217.361,216.0,203.0,205.0,292.026,219.791,215.242,215.0,217.0,221.307,272.159,1669,1533,1711,1748,1592,1816,1566,1665,1694,1622,1742,1814,1768,1733,1733,1634,1724,1566,1680,1773,1816,1803,1862,1819,2070,2048,2299,2087,2087,2254,1983,1977,1825,1779,1779,1728,1864,2203,2111,2450,2450,2266,80,93,86,71,92,117,117,100,123,109,37,37,58,34,43,0.01394,0.01373,0.01457,0.01384,0.01258,0.01219,0.01252,0.01228,0.01279,0.01277,0.0138,0.01197,0.01208,0.01247,0.01126,0.01228
73,29,8,596.962,614.464,595.279,570.101,555.233,1251.944,585.325,1530.282,267.345,259.695,255.181,243.535,255.453,226.741,342.444,344.68,350.238,336.253,315.777,136.043,110.956,110.453,111.19,111.305,110.408,157.642,64.403,65.382,64.255,61.518,65.127,218.068,240.976,235.438,228.155,257.552,271.26,246.279,177.403,171.223,175.279,194.413,230.674,214.541,552.0,579.528,556.352,539.848,531.666,1173.48,554.937,1453.35,250.626,246.612,241.823,229.838,235.338,206.907,303.263,308.93,323.383,310.826,284.064,125.873,101.025,100.696,100.636,99.823,102.0,148.0,61.709,59.936,57.561,53.455,51.0,200.0,222.869,213.852,204.634,228.204,255.0,229.0,150.205,147.115,148.873,174.794,241.0,200.818,644.555,638.0,605.601,580.0,552.0,1322.0,617.089,1354.03,246.102,243.0,239.0,224.339,235.837,202.783,265.744,271.0,279.0,283.0,271.11,131.026,95.0,95.0,97.07,96.022,100.463,161.464,68.0,68.0,65.504,63.43,63.372,197.084,215.0,213.979,214.729,216.851,238.903,262.923,147.088,147.274,148.788,148.086,258.955,227.086,781.158,771.876,739.519,697.943,658.369,1342.543,626.0,1381.425,235.17,233.341,230.348,222.102,217.891,201.686,256.757,264.373,264.927,265.447,255.885,129.445,83.894,84.286,85.0,89.219,90.102,168.701,70.239,70.005,70.064,66.152,69.055,176.926,204.687,203.426,205.429,204.295,216.414,298.39,149.891,154.948,157.178,165.116,249.139,263.798,746.555,744.132,740.0,716.0,690.436,1277.69,638.0,1288.0,219.508,217.868,215.463,210.727,206.623,201.26,240.5,242.258,249.679,245.328,242.714,134.504,80.552,80.545,80.944,80.29,81.217,162.091,73.506,72.621,72.703,70.1,71.417,173.392,202.526,202.087,200.356,200.951,212.447,292.23,166.572,169.768,168.665,175.293,241.424,265.0,1293,1293,1298,1298,1298,1201,1065,1101,1072,1066,1066,1096,1196,1210,1210,1171,1146,1279,1423,1277,1257,1327,1891,1891,1783,1710,1930,1997,2013,1904,1921,2002,1938,2024,1816,1869,1903,1913,2004,2115,2178,1819,30,24,24,34,24,125,116,112,122,136,83,82,87,91,100,0.00932,0.00894,0.01165,0.01014,0.01187,0.01184,0.01227,0.01083,0.00863,0.00827,0.00888,0.00893,0.01179,0.01032,0.01086,0.01174
112,33,10,540.174,562.966,559.167,567.565,571.897,866.175,593.414,848.258,256.88,245.591,241.388,237.974,252.795,141.351,367.364,360.023,330.362,319.894,252.447,140.914,90.368,80.931,65.157,57.455,55.672,116.549,57.866,57.198,56.026,56.711,55.49,115.271,275.368,278.809,271.234,273.995,274.6,439.542,206.516,205.626,198.543,221.353,220.754,442.921,502.284,518.785,511.058,516.974,512.507,786.414,557.373,778.0,237.375,221.796,210.349,219.094,243.159,129.469,350.663,351.0,310.102,302.735,238.871,129.173,90.365,79.073,60.674,54.211,55.087,104.863,54.112,53.631,52.282,52.422,52.397,102.0,261.943,259.679,248.242,244.0,267.087,398.289,194.684,191.366,187.988,205.0,206.0,404.872,515.67,511.124,509.0,508.0,504.071,777.428,561.787,762.446,260.0,245.0,237.0,217.616,237.3,127.62,289.0,306.0,280.0,272.719,233.6,128.0,96.628,76.913,65.774,57.478,57.847,103.476,51.879,52.138,52.096,54.42,54.371,122.039,275.0,269.947,263.971,252.445,269.806,404.601,231.0,213.277,197.317,207.164,213.757,402.617,511.174,508.76,509.454,505.66,504.067,774.35,532.27,760.0,250.0,241.469,238.52,230.0,222.708,127.95,273.482,274.037,266.009,263.0,235.748,128.821,97.089,89.486,83.855,61.715,56.045,112.923,51.107,52.374,54.885,67.385,65.0,107.436,267.255,267.0,265.034,259.601,268.595,379.615,231.869,230.201,227.241,223.057,219.671,387.751,512.0,513.332,511.0,507.061,504.731,805.324,546.067,770.392,223.56,220.597,219.717,216.0,219.253,127.875,259.076,258.07,253.39,249.385,220.315,138.849,99.913,96.0,81.689,71.857,59.221,122.682,50.579,51.481,54.322,67.624,66.783,120.055,244.806,244.0,252.446,253.32,260.0,341.489,230.739,227.902,222.974,224.456,219.399,364.714,1289,1389,1211,1156,1131,1419,1017,1275,1264,1254,1219,1090,1142,1081,1060,1045,1049,1350,1429,1339,1299,1297,1272,1272,1288,1341,1270,1541,1487,1456,1538,1443,1407,1462,1409,1381,1366,1642,1685,1688,1594,1583,78,73,49,67,43,65,70,69,62,60,81,113,106,91,91,0.01016,0.01137,0.01045,0.01138,0.00973,0.01055,0.00995,0.01071,0.00872,0.00979,0.00883,0.00998,0.00819,0.00924,0.00837,0.00951
179,39,7,533.0,540.0,523.0,514.0,514.0,843.0,552.0,791.0,141.0,144.0,144.0,154.0,147.0,130.0,135.0,144.0,144.0,139.0,142.0,129.0,52.0,52.0,54.0,52.0,52.0,139.0,51.0,51.0,53.0,53.0,51.0,152.0,187.0,179.0,182.0,158.0,180.0,213.0,180.0,180.0,193.0,172.0,180.0,211.0,514.233,515.269,507.0,509.532,512.643,860.209,530.084,765.605,128.0,137.719,137.401,132.156,137.485,134.76,127.0,140.816,139.0,134.439,136.342,132.57,51.389,51.985,53.225,52.274,51.155,168.934,50.279,50.407,51.625,52.137,50.13,133.85,259.0,245.0,234.0,160.0,210.375,209.229,190.627,196.27,235.495,182.208,217.309,204.278,512.095,510.821,505.538,509.934,513.586,982.527,544.861,760.331,131.103,134.413,134.355,133.702,134.842,128.712,132.402,136.448,138.439,136.488,130.0,129.271,50.517,52.296,52.527,51.977,50.753,158.851,50.66,50.477,51.356,51.534,50.195,144.221,234.984,226.835,221.06,205.124,214.873,208.753,201.16,205.83,217.819,198.936,212.141,202.0,504.376,505.696,509.781,506.313,504.0,1055.159,553.0,753.0,126.0,130.0,129.783,131.0,130.503,125.0,126.0,129.0,129.0,129.144,127.0,125.0,50.0,50.0,50.834,51.326,50.234,149.175,50.0,50.0,50.0,51.649,50.369,141.73,211.0,216.0,210.436,212.088,207.0,201.0,194.0,200.0,210.126,211.522,205.829,205.653,548.063,548.522,548.272,548.81,551.067,1062.135,602.793,846.313,139.07,141.523,142.751,142.846,141.155,136.731,137.916,140.674,140.165,141.228,139.583,136.748,54.661,54.895,55.428,55.463,55.701,150.021,54.464,54.495,54.716,55.248,54.544,150.302,214.55,216.975,217.242,214.578,224.777,219.979,202.509,206.866,214.737,217.085,221.252,220.111,899,899,899,899,879,910,946,929,927,927,930,941,995,995,995,1056,1059,1036,1036,1095,1095,1095,1203,1245,1245,1245,1286,1238,1238,1198,1252,1301,1285,1312,1392,1392,1492,1360,1360,1467,1467,1507,34,37,37,43,38,24,36,20,21,30,34,33,42,44,41,0.00716,0.00693,0.00724,0.00719,0.00848,0.00812,0.0085,0.00833,0.0073,0.00714,0.00756,0.00735,0.00744,0.00721,0.00759,0.00754
130,39,7,527.0,531.0,528.0,544.0,549.0,882.0,535.0,947.0,147.0,144.0,150.0,150.0,146.0,135.0,147.0,141.0,140.0,141.0,146.0,137.0,55.0,52.0,52.0,53.0,53.0,318.0,55.0,53.0,55.0,53.0,52.0,380.0,441.0,543.0,450.0,466.0,441.0,239.0,474.0,468.0,486.0,501.0,522.0,239.0,548.262,543.123,531.995,514.0,526.407,1250.603,542.806,960.215,134.045,130.53,133.465,137.35,137.149,127.0,135.225,129.722,129.874,131.219,137.358,134.186,52.326,51.406,52.052,51.0,50.739,238.05,51.961,51.392,51.283,51.314,52.461,233.685,328.0,373.67,342.677,333.0,328.0,213.66,335.946,341.759,339.627,340.0,366.583,215.0,515.0,516.0,516.0,518.348,514.397,1280.494,572.032,872.0,135.899,130.92,131.518,130.41,133.975,129.379,132.78,129.215,129.84,132.36,132.779,136.843,53.256,53.054,53.62,51.178,50.421,215.084,52.0,53.038,52.347,52.027,50.0,220.387,315.794,329.9,316.716,318.133,318.654,209.0,317.686,313.377,320.081,322.203,331.498,215.541,510.318,510.979,510.047,510.092,509.956,1237.153,635.0,818.918,133.376,133.611,128.0,128.0,133.054,130.165,135.0,135.0,130.0,130.0,130.0,135.11,52.0,53.697,53.0,50.557,51.158,204.808,51.0,53.943,53.0,51.0,51.886,210.182,291.531,296.241,289.224,303.833,300.764,208.199,296.206,285.297,281.0,291.766,299.0,207.884,552.264,554.464,554.014,553.75,553.535,1328.536,687.875,960.516,146.685,147.242,144.93,140.464,141.12,140.87,159.044,156.601,155.189,153.071,150.859,142.976,55.926,56.388,56.397,55.466,55.458,204.618,56.213,57.476,57.082,55.675,56.3,212.372,304.803,311.849,303.334,317.566,304.907,227.451,312.726,303.009,302.184,299.853,306.623,225.429,987,987,989,981,997,942,1168,1062,1062,1062,1062,1062,1649,2086,2086,1381,1381,1344,1344,1344,1233,1233,1576,1576,1613,1623,1585,1453,1477,1556,1556,1507,1894,1897,1934,1885,1821,1902,1879,1898,1850,1599,23,22,31,25,27,68,66,63,72,79,80,109,98,108,85,0.00802,0.00697,0.01184,0.00889,0.01021,0.00935,0.0103,0.0096,0.00941,0.00805,0.01146,0.00955,0.00942,0.00861,0.01115,0.01128
103,36,6,566.835,558.483,556.823,578.907,560.995,1029.548,633.433,1480.185,160.05,187.706,185.118,181.527,129.835,139.801,195.033,229.893,231.665,231.415,228.93,139.377,58.39,56.647,55.306,57.103,55.45,151.582,56.571,55.547,54.582,55.627,54.54,143.861,169.298,165.585,169.12,175.994,169.783,223.717,160.052,158.473,159.436,167.404,157.216,231.206,518.457,507.323,500.0,534.26,516.024,931.694,602.955,1382.379,171.0,188.809,191.424,192.983,134.008,129.873,178.56,207.431,209.093,208.156,200.0,136.065,53.495,52.118,50.627,51.204,50.0,135.055,52.515,51.344,50.433,50.0,50.0,141.0,160.219,151.668,150.0,161.843,169.051,204.799,151.916,150.49,150.0,156.594,154.204,213.773,509.0,503.813,508.741,516.967,507.771,1044.819,697.521,1402.086,181.641,189.078,193.0,201.0,165.247,144.609,198.758,192.34,192.0,191.0,212.087,143.836,52.0,50.591,50.0,51.104,50.087,154.716,52.0,50.379,50.0,51.125,50.059,155.74,180.912,167.728,166.119,165.681,189.073,204.0,154.885,157.027,159.678,165.568,181.915,204.0,511.0,500.0,511.627,516.013,509.642,1017.476,701.582,1394.0,191.438,192.175,193.15,198.111,189.083,161.84,181.288,182.0,182.133,190.826,196.207,146.118,55.783,53.0,53.311,54.066,55.0,153.326,51.35,51.0,50.249,50.795,50.178,157.91,217.276,217.337,207.53,208.0,211.803,209.835,158.698,161.835,173.784,187.0,200.239,201.52,523.351,524.221,529.419,533.378,539.807,999.0,654.831,1241.0,190.306,193.127,198.46,197.259,193.38,165.797,176.029,177.134,179.074,179.375,182.232,148.056,59.249,59.0,57.539,60.659,61.0,152.123,51.313,51.0,50.041,50.829,50.0,151.109,209.0,208.106,206.804,207.125,219.955,221.685,176.0,181.502,185.571,194.542,197.395,202.449,1030,1030,1030,1030,1030,949,935,1047,1061,1061,1061,1119,1087,1146,1146,1146,1201,1173,1173,1173,1173,1262,1831,1830,1922,1922,1922,1708,1835,1835,1835,1815,1802,1853,1858,1858,1935,2005,1976,1835,2222,2056,48,47,38,49,39,36,30,27,41,23,62,45,40,34,50,0.00734,0.00692,0.00773,0.00757,0.00894,0.00876,0.00902,0.00888,0.00826,0.00803,0.00812,0.00839,0.01093,0.00999,0.01085,0.01093
209,26,6,520.0,3059.0,519.0,556.0,576.0,899.0,522.0,779.0,731.0,718.0,136.0,151.0,142.0,604.0,1152.0,1124.0,141.0,151.0,145.0,941.0,362.0,350.0,65.0,100.0,126.0,747.0,331.0,355.0,52.0,74.0,120.0,717.0,766.0,736.0,166.0,178.0,159.0,1384.0,947.0,920.0,168.0,178.0,160.0,943.0,517.0,1156.0,526.765,568.736,550.258,1227.648,693.174,806.318,271.0,269.0,160.0,150.799,143.231,246.0,393.0,380.0,154.102,171.0,147.756,364.222,163.678,139.0,67.235,76.0,110.811,330.351,134.0,129.13,71.712,79.0,95.219,300.816,330.279,297.0,153.0,167.033,163.942,483.787,339.0,334.0,155.907,169.405,152.0,406.276,783.858,887.0,566.987,588.334,569.063,1010.0,783.219,967.585,217.0,222.0,161.0,168.038,148.689,204.909,278.0,243.157,165.0,168.166,148.0,230.0,102.0,94.986,69.0,77.783,97.847,224.0,104.0,107.0,76.581,78.225,82.0,231.913,259.616,232.0,154.0,161.527,151.0,429.224,255.0,226.495,152.0,161.604,156.002,305.0,761.571,1384.934,730.216,648.609,585.888,1311.993,733.722,993.154,333.786,342.002,201.817,179.303,161.957,324.245,447.68,435.851,206.141,183.25,163.463,388.658,177.555,167.94,82.35,85.79,81.55,328.491,174.086,174.338,84.958,87.572,78.92,371.754,378.717,362.805,185.506,178.725,159.594,623.413,391.964,391.264,184.912,181.971,156.217,484.917,1075.554,2570.338,1138.601,961.059,881.425,1978.002,1095.601,1456.43,600.49,641.299,317.778,251.61,234.78,583.712,847.684,859.11,324.202,261.504,257.622,728.91,338.178,326.076,124.001,132.478,106.538,601.424,327.427,330.601,126.66,141.264,131.022,688.592,677.56,675.551,268.177,263.23,246.864,1157.79,730.754,759.447,264.377,269.457,200.048,893.204,1134,1134,1134,1134,1176,1322,930,956,956,956,956,975,1288,1288,1288,1288,1288,1117,1117,1117,1117,1170,1346,1346,1346,1346,1365,1348,1348,1458,1458,1458,1498,1498,1498,1503,1574,1688,1688,1688,1688,1688,35,37,41,30,33,28,34,31,23,42,87,109,106,100,88,0.00867,0.00902,0.00936,0.00917,0.00995,0.01066,0.01081,0.01102,0.00684,0.00689,0.00731,0.00734,0.00702,0.00739,0.00853,0.00889
