timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
171,36,6,600.579,586.427,584.657,572.072,584.337,875.481,578.314,1532.727,242.71,241.839,243.564,237.598,227.046,140.716,228.099,228.631,228.22,227.675,211.785,140.394,58.053,56.836,55.03,56.042,56.183,134.138,54.723,56.871,55.783,55.806,58.07,233.282,186.963,176.962,177.285,157.681,173.103,235.658,169.261,164.789,166.623,164.486,177.528,225.163,539.224,530.174,530.015,508.0,523.0,795.578,519.995,1410.312,215.845,213.754,216.012,223.734,214.265,128.584,197.149,199.021,202.893,226.987,207.413,128.599,51.977,51.0,50.0,51.093,52.684,133.314,51.011,52.0,50.0,50.859,53.887,214.054,205.0,190.0,192.813,166.391,157.792,209.496,158.532,153.929,156.958,155.906,161.127,201.849,507.0,517.568,513.0,508.417,513.0,760.0,506.881,1399.889,205.0,202.0,205.803,212.439,210.05,126.623,173.0,176.0,194.391,210.807,222.154,127.452,50.0,51.061,50.554,49.982,51.675,145.0,50.0,51.693,51.114,49.961,52.354,204.0,240.0,236.899,238.034,222.866,178.378,200.0,179.0,169.49,172.491,185.131,173.911,200.138,514.255,514.097,512.0,503.849,521.986,752.907,515.267,1243.084,197.0,191.55,191.308,192.477,200.976,126.195,191.0,186.853,189.266,191.717,196.868,126.032,50.342,51.306,51.037,50.715,52.225,150.57,50.107,50.765,50.573,51.686,52.284,188.084,235.0,241.172,244.411,250.325,230.777,200.581,195.0,197.397,199.49,208.689,205.665,198.72,507.287,510.58,508.0,528.437,524.944,795.0,507.13,1174.5,184.941,184.345,184.198,185.28,189.176,126.671,180.82,182.727,183.512,184.775,186.83,126.803,50.579,50.392,50.141,50.0,52.0,142.858,50.305,50.827,50.447,50.0,52.0,173.042,224.939,226.267,237.809,236.716,230.421,205.016,195.932,196.358,197.965,200.247,204.116,202.669,993,993,993,993,1112,978,901,1175,1175,1175,1175,1175,1110,1110,1110,1110,1110,1110,1110,1110,1110,1131,1805,1811,1768,1780,2012,1794,1870,1814,1839,2085,1919,1919,1961,2006,2006,1949,2012,1962,2205,1975,20,29,33,26,34,65,74,72,50,90,56,52,55,57,78,0.0075,0.00721,0.00792,0.0077,0.0078,0.00739,0.00798,0.00803,0.00715,0.00709,0.00751,0.00748,0.01072,0.01073,0.01104,0.01091
91,49,9,1023.0,899.0,882.0,899.0,850.0,845.0,583.0,893.0,133.0,138.0,138.0,134.0,130.0,149.0,141.0,138.0,147.0,147.0,142.0,149.0,60.0,60.0,59.0,56.0,56.0,117.0,62.0,60.0,59.0,56.0,59.0,117.0,175.0,177.0,177.0,163.0,175.0,231.0,175.0,175.0,160.0,165.0,175.0,241.0,985.9,947.82,943.697,925.062,949.862,1212.864,697.328,1100.615,139.509,154.879,150.494,145.028,137.501,153.726,143.748,139.383,149.549,152.729,148.024,140.0,60.315,75.818,68.635,63.682,71.168,109.332,70.87,69.236,69.801,70.515,57.161,104.831,165.298,161.0,156.228,154.633,161.927,226.78,163.551,160.0,159.631,162.594,164.796,257.424,999.427,973.262,964.832,921.124,942.852,1182.125,536.0,1217.0,158.51,163.223,161.768,162.151,154.19,155.0,163.664,170.393,173.018,167.305,171.253,143.507,55.0,84.464,82.646,78.52,72.391,106.743,78.768,74.926,75.0,85.0,69.745,104.45,167.129,159.24,155.347,155.342,158.349,273.819,158.787,159.348,159.204,160.314,159.0,263.0,911.695,900.0,918.0,897.0,891.44,1174.0,524.221,1195.174,167.0,176.101,176.0,182.608,179.119,141.252,171.494,172.451,172.052,172.0,184.438,161.792,60.318,83.411,82.589,81.778,74.0,103.0,85.82,83.0,79.0,82.963,76.595,120.718,175.0,175.0,176.19,166.0,196.669,296.0,166.953,168.075,163.143,164.0,164.672,283.927,924.81,920.945,915.701,902.335,906.423,1166.73,592.901,1235.424,177.248,181.162,183.953,187.972,190.825,154.13,173.186,176.64,179.289,180.642,185.67,183.164,64.438,82.845,82.394,81.036,76.407,112.618,87.718,86.373,86.053,87.678,80.636,134.702,203.651,202.83,205.009,192.504,209.383,299.958,189.604,190.625,187.548,184.208,184.866,296.325,1372,1319,1369,1369,1352,1531,1229,1347,1330,1387,1320,1303,1364,1364,1364,1523,1581,1422,1389,1405,1430,1386,1679,1671,1680,1700,1684,1899,1899,1899,2181,1816,1803,1791,1799,1799,1759,1895,1913,1855,1840,1840,95,96,92,87,84,61,50,55,65,76,24,35,45,34,63,0.01141,0.01194,0.01107,0.0116,0.01034,0.01048,0.01003,0.01047,0.00995,0.01044,0.01012,0.01013,0.01062,0.01075,0.01071,0.01069
137,25,12,531.0,531.0,531.0,528.0,529.0,813.0,518.0,852.0,139.0,143.0,135.0,145.0,146.0,137.0,140.0,143.0,140.0,133.0,140.0,142.0,52.0,52.0,52.0,52.0,57.0,119.0,52.0,52.0,52.0,52.0,57.0,117.0,160.0,166.0,163.0,177.0,174.0,237.0,172.0,172.0,172.0,177.0,174.0,234.0,522.0,507.0,513.0,506.0,522.383,790.493,512.19,841.564,131.722,131.0,130.256,132.0,133.833,131.0,130.887,129.439,128.0,135.467,130.679,130.72,51.862,51.0,50.006,50.189,53.287,134.0,54.0,50.0,51.428,50.0,52.642,109.446,168.892,171.135,184.983,187.936,220.138,219.819,163.712,165.473,161.165,166.094,166.259,218.681,519.714,508.52,511.099,520.376,527.409,782.02,510.119,935.192,130.441,130.812,129.047,131.215,130.288,148.525,128.673,128.295,127.5,132.42,130.225,154.099,52.366,50.608,50.263,50.219,52.986,148.903,51.738,50.323,50.568,50.485,51.898,118.13,180.468,178.251,183.532,185.155,207.769,215.382,179.64,180.0,168.006,170.737,184.461,209.167,555.653,551.857,552.576,576.424,544.065,769.0,503.0,1070.0,127.0,129.0,127.0,127.0,129.871,158.243,129.0,127.0,130.025,127.951,128.911,179.781,52.0,50.0,52.31,51.291,51.0,151.0,51.0,51.0,51.0,51.0,50.899,130.0,187.0,186.0,184.0,191.0,194.0,225.078,185.0,176.104,174.0,179.149,187.0,209.263,626.199,624.512,627.763,643.198,616.855,841.543,548.684,1126.218,139.518,139.486,138.226,139.933,140.1,175.305,140.061,138.81,139.17,139.142,138.913,190.334,55.936,54.562,54.708,54.712,55.77,162.188,55.328,54.621,54.733,54.53,55.576,132.91,208.465,203.007,202.316,204.14,207.33,257.12,199.268,198.75,198.953,198.029,200.241,226.155,913,923,923,926,1048,954,929,999,999,1012,1078,1078,1092,1103,1105,1151,1198,1069,1086,1117,1147,1234,1294,1301,1306,1326,1359,1335,1335,1335,1584,1584,1368,1368,1371,1388,1419,1499,1499,1499,1499,1499,35,29,35,23,21,19,38,23,21,34,99,91,95,99,88,0.00733,0.0072,0.00741,0.00724,0.00832,0.00811,0.00822,0.00809,0.00761,0.0075,0.0082,0.00771,0.00797,0.00783,0.00796,0.00786
130,28,10,555.965,550.014,545.128,534.573,536.173,843.614,584.194,832.543,145.124,138.652,138.958,141.374,140.998,161.572,195.897,197.759,192.718,207.712,181.675,259.274,63.227,67.944,60.07,78.995,60.527,110.957,121.583,124.994,120.307,94.207,66.377,111.567,164.967,175.031,171.689,161.324,170.465,279.63,162.419,170.794,168.187,160.118,168.775,275.887,509.404,517.061,511.0,516.097,505.966,781.831,561.976,750.0,137.0,136.0,133.493,129.0,132.0,190.588,169.772,172.421,169.102,185.48,172.02,263.78,69.544,72.545,68.299,77.235,69.0,104.961,112.623,110.0,111.795,98.0,64.488,106.544,153.0,158.75,158.67,154.164,161.651,272.0,153.656,153.0,156.588,153.946,159.348,280.006,507.517,508.309,513.011,505.0,519.559,768.0,552.366,758.916,142.656,139.753,139.0,146.996,142.146,197.324,171.719,171.42,160.493,177.673,174.399,262.881,78.374,78.932,76.008,77.52,74.307,102.0,104.0,107.745,105.053,97.844,83.055,102.0,152.991,154.424,154.0,151.315,164.876,299.172,151.0,158.328,159.0,163.0,165.0,296.549,500.571,514.628,510.236,510.715,530.756,834.556,555.957,754.973,154.247,153.468,151.898,153.854,154.057,199.886,173.974,177.574,175.591,178.676,170.33,254.549,80.218,80.011,76.982,78.54,74.714,101.695,96.668,99.367,97.777,96.342,91.767,103.75,151.363,153.407,152.352,152.078,158.552,310.061,151.712,153.42,152.554,153.771,157.189,281.0,517.127,530.855,533.418,542.0,564.884,857.0,598.628,778.312,153.621,154.254,153.836,153.64,151.791,194.594,173.841,173.537,171.175,172.31,167.096,245.275,74.554,74.0,72.348,75.052,73.397,102.0,87.0,89.227,87.573,86.31,84.928,101.353,153.001,152.271,151.0,151.39,156.997,296.651,151.0,152.608,152.078,153.849,155.624,272.57,959,957,953,959,965,1124,1094,1251,1251,1246,1246,1137,1084,1084,1084,1083,1082,1330,1208,1208,1208,1149,1238,1238,1238,1238,1243,1435,1435,1435,1394,1396,1287,1287,1287,1281,1310,1440,1440,1440,1440,1422,93,86,91,85,105,62,47,41,41,36,31,23,21,24,23,0.00779,0.00857,0.00742,0.00825,0.00774,0.0083,0.00747,0.00817,0.00877,0.00939,0.00846,0.00946,0.0078,0.00833,0.00751,0.00809
189,38,9,1061.1,1060.663,1041.237,1055.072,1016.594,1357.464,919.666,918.861,149.434,141.849,139.179,151.054,147.661,174.48,149.836,139.764,138.01,148.334,146.277,164.422,128.478,127.099,129.255,127.632,118.588,134.372,165.54,167.064,168.744,153.319,149.508,136.561,177.519,182.446,178.173,167.015,187.356,258.507,324.928,312.221,300.503,284.566,316.595,248.528,951.053,962.835,960.882,963.0,884.303,1263.145,839.804,809.618,138.0,130.0,128.604,136.0,133.566,156.065,138.0,130.0,128.92,136.0,133.433,145.36,113.554,113.244,117.58,117.329,108.806,117.99,142.632,143.0,147.501,135.457,129.537,129.977,156.0,166.897,163.0,156.712,169.802,227.822,309.0,292.822,283.0,266.787,275.679,222.076,889.88,896.0,908.989,952.74,891.0,1250.508,795.718,818.164,135.383,129.645,131.291,137.454,130.146,172.624,134.471,131.52,131.48,133.677,132.769,159.825,105.376,104.953,106.733,108.646,103.751,108.908,122.947,129.847,129.409,125.0,115.964,137.923,161.692,161.484,160.022,159.049,160.0,225.25,298.111,292.672,275.217,278.747,272.0,210.628,723.474,755.825,792.258,821.324,835.12,1126.739,707.426,885.0,134.161,135.953,136.971,139.526,129.718,161.759,135.068,133.495,133.0,137.699,132.357,153.759,82.212,82.358,83.711,86.22,91.693,116.219,112.378,113.558,113.289,108.566,107.865,150.531,157.546,157.0,158.155,157.628,156.612,252.142,248.336,247.0,245.869,246.0,271.455,229.416,674.591,672.268,672.12,743.961,744.265,1080.871,625.0,856.0,136.15,139.102,137.846,139.199,131.56,155.328,135.81,133.621,138.806,140.67,134.089,152.176,72.093,74.038,72.94,75.566,76.281,118.361,93.742,109.114,104.855,94.211,99.924,140.22,157.153,155.408,158.829,157.062,153.635,244.878,228.083,221.41,213.0,228.924,237.39,227.439,1409,1438,1410,1446,1403,1448,1316,1311,1379,1344,1354,1355,1316,1339,1430,1413,1376,1473,1438,1398,1490,1436,1614,1614,1644,1493,1327,1739,1602,1380,1449,1370,1660,1728,1405,1761,1471,1491,1521,1671,1441,1453,31,39,31,37,23,88,76,80,97,105,111,91,93,86,101,0.01096,0.01086,0.01157,0.01042,0.01121,0.01143,0.01127,0.01085,0.01071,0.01108,0.01009,0.0103,0.00891,0.00907,0.00948,0.00885
81,27,11,1032.055,1018.61,1010.737,1058.235,1060.565,1132.511,594.488,951.62,139.442,138.076,139.634,139.523,140.994,168.444,138.22,135.97,136.439,126.821,172.259,143.834,114.869,114.431,115.294,114.176,118.786,186.166,110.419,109.688,109.52,114.374,114.194,120.573,210.561,232.681,226.419,222.383,235.961,234.165,164.494,174.976,177.82,172.628,163.233,228.384,939.174,910.421,878.0,962.502,1002.775,1046.21,532.809,831.682,127.246,127.179,128.011,125.0,127.033,164.666,125.0,127.397,127.9,125.0,186.48,130.376,107.168,108.451,110.0,104.854,109.062,162.397,102.018,100.615,100.0,104.624,105.747,111.133,199.535,208.438,201.075,192.0,212.646,220.454,151.905,157.429,159.926,154.0,150.0,207.361,946.0,919.12,911.87,885.0,970.62,1036.766,518.389,908.739,125.475,127.449,127.615,126.158,125.809,197.0,125.649,126.0,127.923,123.597,200.38,127.0,99.197,101.815,102.173,102.935,103.282,151.941,100.619,99.977,100.165,101.812,103.471,120.555,226.03,215.675,209.475,197.601,214.258,249.361,156.769,157.184,159.19,152.786,151.26,215.483,954.738,947.847,947.978,900.625,901.805,1035.893,550.287,990.969,125.293,125.0,127.611,126.257,126.204,205.0,135.106,136.0,138.423,131.591,203.367,128.0,84.982,84.849,84.573,93.193,95.631,145.561,93.091,93.0,94.558,96.636,96.881,148.951,241.065,233.997,224.797,215.395,209.0,265.764,155.852,158.351,159.879,154.403,150.0,264.877,894.266,882.158,888.326,870.0,875.202,997.728,607.716,990.0,128.566,128.396,128.252,129.571,127.148,188.0,145.698,147.716,150.356,148.179,192.682,129.0,82.314,79.844,79.453,80.345,81.652,141.373,81.089,81.145,81.515,83.657,89.24,142.974,220.289,217.576,214.502,212.534,214.721,256.625,166.832,167.018,168.073,165.779,158.969,266.719,1411,1519,1521,1415,1517,1699,1109,1074,1354,1355,1191,1188,1153,1153,1153,1097,1183,1209,1055,1131,1300,1156,1528,1543,1661,1609,1579,1754,1737,1767,1747,1884,1674,1674,1674,1495,1476,1585,1475,1475,1667,1828,75,77,83,95,86,124,132,113,125,117,23,20,16,29,29,0.01239,0.01274,0.01267,0.013,0.01069,0.00988,0.00919,0.00889,0.00956,0.00938,0.00812,0.0082,0.00992,0.01026,0.00805,0.0081
205,35,8,1034.301,1035.653,1051.128,957.728,1097.482,1286.728,1081.797,881.726,148.821,137.531,141.471,139.214,141.474,161.397,155.058,163.219,158.761,153.93,149.368,161.057,54.605,55.958,58.774,55.195,56.374,124.27,54.388,55.251,58.898,56.493,54.67,123.094,172.611,167.319,179.23,165.669,166.057,258.431,181.402,182.02,193.656,182.197,175.805,252.225,827.877,911.302,950.0,957.0,964.0,1209.839,1010.142,765.751,133.0,126.0,128.0,129.029,125.812,133.705,130.125,131.0,125.0,127.0,125.0,133.846,50.0,51.0,52.633,51.0,51.263,108.0,51.0,51.0,52.79,51.0,50.889,108.0,156.0,151.0,162.0,150.498,155.399,221.0,151.584,153.759,159.0,150.0,150.0,212.979,753.0,792.0,826.659,876.0,952.378,1153.0,908.0,757.0,130.0,126.0,128.807,135.0,125.425,139.0,127.0,128.736,128.0,127.0,127.824,131.0,50.0,51.0,52.21,53.0,53.0,106.603,50.0,50.0,52.728,50.859,51.0,109.0,153.0,157.761,159.49,150.0,167.0,212.0,151.0,156.0,160.788,150.0,151.046,208.0,852.932,840.053,798.714,755.881,778.555,1289.971,959.831,958.431,152.824,146.873,143.434,136.07,125.0,160.975,150.057,148.042,142.839,133.338,128.441,156.502,60.022,57.271,57.07,53.214,51.667,125.608,60.027,57.666,56.607,53.455,50.301,121.526,179.377,170.873,169.135,159.612,156.095,252.564,179.658,177.246,171.721,160.349,155.473,250.821,1407.045,1372.411,1246.2,1065.796,912.739,1997.143,1462.357,1491.158,227.654,219.559,215.617,194.83,161.262,252.948,224.802,226.931,222.395,190.519,165.225,234.075,91.044,83.48,85.108,72.072,61.499,188.276,91.872,86.229,81.45,76.362,62.256,175.253,264.357,239.672,243.733,230.213,186.254,393.329,267.479,268.98,256.936,228.999,196.328,375.772,1269,1269,1279,1262,1305,1428,1369,1695,1530,1530,1530,1439,1516,1527,1527,1891,1891,1857,1857,1857,1684,1560,1734,1731,1731,1731,1688,1947,1950,1912,1912,2033,2133,2043,2128,1955,2115,2256,2274,2415,2415,2363,17,22,25,34,30,92,67,91,85,77,102,90,94,98,111,0.01032,0.0106,0.01128,0.01188,0.01139,0.0125,0.01352,0.0127,0.0118,0.01314,0.01169,0.01276,0.01055,0.01111,0.01219,0.01218
107,39,11,571.0,600.0,636.0,600.0,582.0,863.0,567.0,1541.0,322.0,335.0,326.0,316.0,315.0,150.0,295.0,340.0,368.0,347.0,345.0,151.0,59.0,59.0,60.0,56.0,58.0,299.0,59.0,59.0,60.0,55.0,58.0,235.0,179.0,180.0,177.0,172.0,177.0,467.0,179.0,180.0,177.0,174.0,177.0,315.0,627.922,632.432,600.0,634.464,809.485,907.827,569.738,1516.554,270.935,269.094,271.532,287.888,273.86,200.134,268.867,270.707,302.838,278.256,282.601,147.261,59.559,58.831,57.105,54.729,66.192,220.0,57.421,59.679,56.855,61.0,63.663,209.596,170.071,165.77,161.223,155.962,167.522,416.799,173.216,174.642,169.294,156.395,169.986,368.155,657.948,660.493,637.108,684.975,862.046,1082.271,606.902,1512.657,259.4,265.048,264.645,267.698,249.779,187.328,262.579,266.122,270.333,259.121,266.955,165.362,63.821,62.739,59.578,60.128,69.195,212.666,63.581,65.493,62.333,66.728,68.187,200.853,187.746,177.725,167.395,156.256,168.502,406.561,179.259,181.558,163.0,160.292,163.619,360.932,691.0,682.0,664.129,708.7,766.469,1191.541,609.0,1414.023,249.634,251.0,254.0,252.0,226.24,186.0,238.0,248.118,248.731,250.505,236.0,183.066,69.0,65.738,65.0,64.418,65.981,191.139,66.0,66.0,68.0,67.0,68.494,193.997,232.0,230.0,218.0,195.682,204.753,357.0,203.0,223.0,213.0,200.0,182.0,330.612,719.499,735.614,741.81,758.665,792.157,1201.905,639.365,1489.029,249.833,255.398,256.438,259.303,247.634,205.626,246.672,253.223,255.488,252.603,250.298,191.379,73.995,73.581,72.725,73.358,72.464,200.474,67.781,68.828,69.639,70.896,73.311,206.446,238.009,232.319,227.832,221.679,235.585,380.242,223.642,233.346,231.943,226.795,213.616,350.082,1257,1266,1266,1275,1300,1472,1048,1223,1261,1261,1261,1280,1290,1290,1290,1290,1277,1430,1430,1449,1476,1467,1979,1938,2127,2127,2127,2316,2316,2316,2316,2294,2359,2359,2359,2359,2331,2319,2371,2473,2473,2529,18,24,14,22,20,53,51,85,82,78,58,81,80,70,121,0.01018,0.01093,0.01071,0.0114,0.00997,0.01047,0.01013,0.01066,0.00819,0.00921,0.00945,0.01009,0.01245,0.01268,0.01234,0.01291
69,27,11,1078.043,1059.386,1086.128,1056.774,1054.142,1209.331,598.329,917.588,137.476,135.954,139.179,139.64,143.197,148.067,147.469,137.473,133.722,131.734,160.733,256.609,119.299,115.274,114.6,114.718,116.195,160.617,115.958,112.997,112.717,111.39,111.955,108.533,250.685,253.245,248.08,257.311,249.69,292.542,165.891,164.871,163.891,177.119,171.9,233.011,1033.0,993.639,1014.665,965.267,938.001,1067.468,544.052,882.0,127.129,126.528,127.0,129.187,129.91,138.459,157.659,148.691,146.0,143.264,158.371,243.295,111.412,106.09,105.0,107.623,108.646,146.206,109.262,105.987,106.0,104.631,102.341,101.362,228.791,232.526,228.644,244.081,228.553,294.0,153.489,151.329,150.283,159.795,156.608,210.0,1019.57,1004.151,1000.0,998.73,863.0,1043.931,512.669,1094.165,125.544,126.298,125.842,125.0,128.544,155.621,196.627,186.26,184.333,171.614,171.049,221.513,107.699,104.556,105.041,106.0,105.0,151.649,106.022,104.378,105.612,106.0,105.0,105.576,218.398,224.002,221.898,235.832,233.613,318.829,151.762,150.468,152.191,152.101,157.447,217.762,944.966,938.417,941.365,953.385,914.928,1045.851,510.287,1195.977,126.107,125.595,125.651,126.679,126.289,188.121,196.83,199.148,196.399,195.101,191.792,203.735,97.0,96.215,96.33,96.817,100.922,156.303,98.0,97.607,97.246,96.91,101.55,124.233,208.073,211.974,212.133,214.796,223.672,329.0,151.0,174.412,177.234,177.989,167.403,257.0,863.098,850.947,869.586,862.0,871.477,1007.24,550.667,1146.0,126.769,126.0,127.466,129.845,128.0,195.0,194.794,194.0,191.72,191.422,189.0,185.0,82.386,82.0,85.472,85.743,88.22,148.931,90.814,91.0,92.288,93.531,93.544,137.113,208.549,207.99,206.301,216.021,215.0,323.876,168.324,171.241,189.42,189.58,187.0,287.83,1522,1514,1336,1329,1415,1767,1119,1316,1287,1383,1548,1347,1023,1334,1277,1336,1329,1264,1346,1346,1450,1462,1608,1640,1570,1574,1733,1582,1752,1792,1748,1845,1462,1462,1551,1682,1545,1621,1768,1768,1959,1737,72,75,71,76,74,112,117,119,105,92,27,36,26,36,36,0.01262,0.01159,0.01239,0.01271,0.01076,0.01008,0.00945,0.00931,0.0094,0.00949,0.0086,0.00876,0.00975,0.01097,0.00883,0.00818
53,33,9,588.072,649.324,691.536,690.456,550.01,805.192,1043.652,1141.684,206.724,219.199,219.109,247.723,164.816,137.892,241.633,251.207,233.41,255.737,217.221,140.201,130.324,124.165,112.666,118.658,109.607,117.602,111.06,110.088,111.55,111.319,113.244,122.18,163.683,166.266,165.621,169.194,172.164,231.574,162.571,164.636,161.974,171.427,174.812,233.045,545.827,642.703,693.635,739.827,591.264,764.268,994.489,1214.588,211.828,217.409,215.295,236.0,181.75,129.456,245.032,246.0,242.028,252.0,229.255,137.707,113.992,110.0,104.264,106.0,103.344,121.81,103.494,101.687,100.529,102.222,106.277,113.559,153.0,160.377,162.53,167.281,165.553,211.462,156.831,163.867,164.0,164.252,159.663,216.537,505.233,567.029,708.292,747.837,693.223,762.0,966.896,1221.268,222.701,224.0,218.351,221.351,207.782,134.652,246.0,245.197,243.695,235.563,238.79,131.0,106.0,103.796,101.468,103.009,99.798,122.0,102.023,99.524,95.134,92.0,101.496,116.239,152.296,153.463,152.0,158.717,158.0,214.332,152.305,154.0,166.53,157.338,158.0,213.0,577.553,663.538,729.847,741.005,752.192,810.285,980.925,1183.699,211.836,211.254,213.111,213.11,205.344,137.883,226.08,229.921,230.008,234.838,223.508,129.818,101.853,98.023,96.439,96.643,96.307,140.238,96.57,96.01,93.729,92.138,94.084,131.463,161.864,164.268,165.539,180.339,187.708,235.044,165.38,168.563,175.89,179.937,184.054,261.885,603.667,631.641,706.803,714.48,723.823,910.073,923.49,1157.932,196.836,199.931,199.006,199.268,201.0,149.908,211.0,213.831,213.762,216.244,215.366,143.0,96.0,90.649,89.72,90.75,89.0,145.0,89.0,89.023,88.162,86.784,91.208,144.538,189.666,192.193,193.0,195.856,200.0,250.753,185.448,188.0,184.532,185.705,188.0,294.233,1520,1520,1520,1523,1523,1694,1687,1802,1861,1767,2065,1991,1820,1811,1913,1930,1930,1981,1903,1903,2146,2146,2072,2072,2065,2021,2236,2224,2190,2190,2340,2385,2227,2160,2283,2182,2520,2357,2352,2354,2429,2429,59,87,76,75,95,103,76,96,92,107,79,94,95,81,69,0.01157,0.01086,0.01105,0.01216,0.01079,0.01071,0.01104,0.01145,0.01103,0.01379,0.01264,0.01293,0.01234,0.01259,0.0128,0.01282
