timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
123,26,6,558.0,727.0,571.0,520.0,825.0,779.0,547.0,779.0,131.0,149.0,149.0,161.0,171.0,143.0,247.0,250.0,157.0,203.0,210.0,139.0,203.0,246.0,228.0,177.0,246.0,372.0,134.0,188.0,164.0,193.0,176.0,223.0,156.0,156.0,156.0,156.0,156.0,231.0,154.0,154.0,154.0,154.0,154.0,239.0,801.896,855.966,832.003,857.888,865.852,1122.0,537.463,766.942,208.507,214.0,176.576,195.0,220.559,135.612,200.0,250.729,228.648,229.63,212.0,133.679,134.8,129.493,139.519,124.339,152.877,223.417,113.881,125.262,120.166,121.696,135.81,207.765,155.106,154.838,153.646,152.645,155.043,214.963,157.844,156.492,159.834,163.432,160.492,227.168,878.551,913.519,904.433,913.706,899.914,1117.093,536.73,783.165,214.415,214.781,203.22,214.923,222.549,137.789,216.05,230.68,218.362,220.688,225.085,133.727,116.151,116.99,113.807,108.892,120.334,220.952,103.971,110.532,109.13,111.231,119.383,202.823,162.37,166.534,159.4,154.836,152.074,211.421,175.71,180.296,180.632,184.086,179.826,247.277,852.603,857.756,863.233,855.394,892.462,1078.436,535.264,922.983,210.0,215.0,221.0,215.0,210.505,137.0,236.643,233.0,212.795,208.0,214.225,135.0,106.524,109.181,108.504,105.667,108.798,209.0,99.761,104.706,103.739,104.925,104.869,190.946,188.844,195.527,194.0,178.0,166.0,219.0,178.941,182.863,183.414,193.0,193.0,269.484,896.968,900.257,889.754,887.489,916.401,1101.132,625.994,981.989,216.984,216.968,217.724,217.106,226.12,145.828,242.533,244.768,233.687,239.807,228.621,144.249,116.361,118.392,114.882,110.486,114.67,220.323,106.13,108.962,108.629,111.56,113.498,191.57,199.047,205.359,200.956,203.078,200.144,259.975,191.288,193.743,192.223,199.759,204.131,287.789,1332,1332,1332,1332,1332,1407,1352,1185,1185,1185,1185,1185,1451,1364,1460,1578,1407,1522,1645,1566,1734,1694,1972,1972,1972,1972,2063,2091,2091,2091,2091,2091,1844,1876,1994,1945,1979,1937,1937,1937,1936,1761,101,80,78,91,97,130,134,113,124,132,46,36,40,45,36,0.01519,0.01353,0.01252,0.01372,0.01343,0.01248,0.01127,0.01077,0.01223,0.01356,0.01194,0.01202,0.01117,0.01326,0.01061,0.01154
212,49,7,1057.583,1042.914,1035.086,1150.394,1153.274,975.962,660.077,939.33,160.738,155.398,150.732,148.637,150.985,308.594,177.396,172.228,168.337,182.732,189.673,317.127,65.425,63.276,61.332,58.572,59.233,120.699,60.7,58.436,56.616,57.165,57.323,119.36,184.706,178.851,173.862,175.164,187.662,240.543,183.636,177.589,172.349,172.637,175.575,266.394,908.547,884.37,873.0,1003.705,1000.0,863.915,581.662,847.145,145.272,138.442,132.26,131.368,130.411,263.72,155.399,147.59,141.0,154.042,148.136,267.641,59.59,57.019,54.566,50.0,53.295,109.897,56.084,53.357,51.332,50.0,51.0,108.265,167.21,160.306,154.343,150.0,168.909,216.153,167.602,160.657,154.652,150.0,161.848,235.27,853.73,827.586,811.046,807.0,943.956,854.05,555.422,819.384,144.857,139.25,134.383,127.0,127.0,249.825,157.216,151.915,147.671,143.8,147.0,251.245,58.552,56.17,53.969,54.135,52.871,110.024,58.735,56.761,55.089,53.435,51.525,108.323,165.147,158.999,154.129,150.0,160.0,216.487,166.763,160.584,155.692,154.329,161.0,222.441,953.079,930.661,910.19,912.688,876.288,1009.724,638.42,941.931,168.505,163.676,159.132,149.338,141.156,278.355,184.093,178.888,174.053,172.439,161.343,285.131,67.431,65.586,63.851,61.827,56.559,126.147,70.216,68.247,66.374,61.914,56.821,123.687,192.541,187.32,182.468,177.146,169.317,256.611,196.024,190.843,186.013,181.571,169.941,262.19,1121.243,1094.929,1069.419,1084.174,1042.117,1289.91,780.737,1150.003,210.111,205.528,201.11,183.947,177.289,361.656,233.72,228.699,223.898,227.503,217.983,365.086,82.265,80.435,78.665,76.505,70.634,150.276,89.005,87.149,85.362,76.545,70.605,151.067,240.152,235.035,230.117,226.018,215.814,320.988,243.753,238.644,233.726,230.548,207.508,335.477,1546,1394,1509,1361,1394,1601,1167,1349,1349,1399,1372,1372,1461,1461,1461,1715,1555,1398,1398,1559,1559,1524,1695,1695,1463,1463,1463,1619,1619,1619,1576,1551,1563,1563,1563,1563,1563,1823,1823,1823,1823,1823,64,83,57,67,99,32,32,29,37,32,42,43,48,41,41,0.01309,0.01216,0.01179,0.01153,0.00724,0.00734,0.00673,0.00712,0.01033,0.00921,0.00994,0.00979,0.00972,0.00942,0.00971,0.009
71,38,8,589.0,593.0,577.0,544.0,538.0,843.0,593.0,816.0,147.0,143.0,140.0,136.0,146.0,217.0,147.0,134.0,136.0,133.0,146.0,138.0,67.0,67.0,64.0,60.0,70.0,107.0,60.0,60.0,70.0,60.0,70.0,114.0,165.0,177.0,176.0,156.0,174.0,239.0,158.0,177.0,175.0,158.0,174.0,215.0,639.389,638.652,662.058,619.832,643.033,1056.059,766.488,946.802,141.74,134.018,133.459,137.692,155.334,231.574,147.0,133.45,136.135,145.93,146.0,201.376,76.168,70.31,68.14,77.174,88.0,137.859,81.561,81.206,80.016,71.0,81.755,130.224,192.943,192.46,197.943,191.945,197.0,210.894,155.982,167.959,163.803,165.191,164.0,253.906,728.0,708.487,713.0,653.932,657.0,1080.87,866.0,1014.177,139.389,130.607,129.0,139.838,171.325,238.092,146.484,140.695,138.706,141.0,160.577,219.784,85.247,80.135,78.718,78.786,85.497,151.795,91.0,87.798,85.0,71.026,80.0,130.055,198.163,194.389,196.804,195.945,189.398,219.373,168.889,166.584,157.617,157.54,173.495,280.107,716.967,706.504,706.85,681.412,676.274,1091.0,876.683,1021.938,132.076,132.0,129.489,131.0,178.665,248.0,144.692,142.0,152.0,162.0,164.021,223.778,87.671,83.182,80.637,80.0,84.959,151.22,85.689,83.8,78.462,71.019,71.394,137.031,206.015,203.741,200.0,194.151,188.284,215.0,183.576,181.32,174.167,165.885,181.173,294.966,758.42,749.551,749.793,726.767,726.033,1102.697,869.828,1070.237,147.525,145.282,145.335,150.549,203.057,243.289,167.824,165.014,169.686,175.824,171.541,213.862,86.238,84.349,83.465,83.282,85.805,149.412,88.68,87.536,86.995,79.23,75.837,149.338,220.415,220.4,220.456,209.016,205.988,237.182,201.44,200.606,196.0,188.937,198.35,310.821,1157,1157,1139,1079,1067,1174,1232,1311,1311,1328,1326,1172,1362,1377,1465,1731,1142,1280,1280,1280,1224,1224,1368,1368,1374,1316,1316,1501,1501,1474,1456,1374,1457,1408,1436,1436,1357,1542,1479,1477,1498,1426,83,97,93,101,98,29,38,28,27,17,64,62,46,49,51,0.00927,0.0092,0.00853,0.00897,0.00922,0.00914,0.00884,0.00903,0.01014,0.01018,0.01056,0.01011,0.00864,0.00894,0.0088,0.00894
169,36,6,1047.333,1046.611,1054.115,1040.936,1072.244,905.255,1110.611,1407.686,136.635,134.834,137.682,134.984,135.703,147.618,136.864,135.041,139.507,136.505,138.648,258.537,55.515,56.096,59.119,62.469,60.014,111.289,56.869,56.219,57.659,59.813,58.267,113.414,172.435,172.431,173.752,189.899,179.516,221.461,180.634,160.555,164.301,212.093,198.013,223.921,961.87,969.097,995.584,1005.0,979.681,819.781,1007.0,1196.487,127.722,125.637,129.001,128.453,126.649,128.999,126.244,124.795,129.35,128.459,131.147,231.963,50.118,50.0,54.0,59.0,53.347,102.597,50.618,50.0,53.0,57.0,51.961,102.802,154.544,153.0,156.627,166.704,160.199,200.0,158.316,150.0,150.0,207.619,224.036,209.414,882.403,890.0,942.729,966.089,951.752,811.833,1012.126,1067.251,131.047,131.146,131.336,132.0,134.0,133.284,126.992,127.301,129.886,132.0,135.0,227.664,60.239,61.426,63.39,66.302,53.49,112.835,57.758,53.892,54.228,59.301,57.224,101.396,152.77,154.516,154.213,152.0,153.443,200.0,197.528,183.291,191.339,217.591,255.775,200.0,824.0,828.771,833.657,846.374,877.927,944.507,1006.079,1116.937,126.558,125.0,127.822,129.324,130.595,159.395,129.606,129.0,130.8,131.0,138.058,219.18,69.183,69.566,72.819,72.459,61.403,148.845,65.563,65.866,67.569,70.151,70.302,101.136,152.286,152.0,153.15,158.498,151.236,204.584,196.045,197.0,199.82,229.093,237.243,202.812,774.416,772.516,772.923,783.347,820.935,930.074,961.868,1099.509,128.621,128.025,129.0,129.282,130.484,164.795,138.869,139.868,140.0,141.211,145.115,203.795,74.803,74.13,73.791,71.619,65.0,152.0,65.609,64.835,65.22,69.137,68.0,102.0,151.686,151.0,153.11,151.205,150.31,203.814,196.654,195.285,197.196,207.869,218.164,203.747,1504,1501,1595,1496,1415,1654,1450,1540,1558,1780,1780,1695,1503,1495,1430,1520,1646,1843,1706,1743,1603,1915,1694,1694,1729,1706,1678,1738,1738,1779,1682,1765,1856,1837,1837,1738,1732,1760,1754,1754,1754,1815,92,90,79,81,106,118,128,114,117,132,32,20,31,38,28,0.012,0.01225,0.01193,0.0119,0.00802,0.00791,0.00786,0.00763,0.01271,0.01191,0.01197,0.01195,0.01051,0.01055,0.01019,0.00974
190,25,9,636.15,656.992,607.191,606.211,573.394,824.174,558.326,842.564,156.144,146.796,144.222,150.9,138.897,151.913,134.361,134.56,135.114,144.916,133.229,136.373,122.462,112.227,111.133,117.212,118.085,215.048,117.379,114.724,112.0,121.516,128.04,231.475,165.482,162.815,163.997,173.006,159.256,223.754,167.704,160.88,161.096,175.625,159.858,223.714,760.663,732.013,658.353,643.835,535.0,764.448,537.83,793.876,140.0,127.729,125.0,134.648,125.82,135.351,149.0,126.693,127.0,138.614,128.352,140.565,107.397,103.0,103.837,105.949,107.989,203.0,105.795,102.886,102.083,105.576,106.413,205.297,179.0,153.913,154.0,164.615,156.117,216.255,161.648,152.0,153.751,162.511,156.167,223.146,903.487,858.547,814.471,823.0,716.518,769.59,674.0,771.0,133.0,126.697,128.775,135.0,128.792,137.0,135.386,127.341,129.371,133.728,126.545,136.0,101.251,98.809,102.03,104.233,103.2,201.866,102.0,99.717,100.106,102.041,102.895,199.0,175.0,152.966,154.461,157.226,165.0,219.0,166.858,159.0,155.038,162.766,156.398,224.0,808.0,797.451,782.267,827.883,826.553,792.261,689.095,783.939,131.81,130.0,128.885,131.0,130.207,151.85,133.675,130.0,127.834,136.902,138.0,148.032,92.47,92.0,98.018,99.77,100.0,171.0,93.178,94.64,96.493,97.918,100.074,173.948,157.616,155.0,153.255,155.069,162.501,212.599,163.208,153.251,152.508,159.708,161.851,220.223,745.431,735.571,720.766,725.417,752.304,804.221,668.546,798.339,133.073,130.199,130.61,128.824,134.119,147.203,136.029,132.359,133.819,134.0,138.0,142.265,81.761,80.603,84.643,84.429,91.206,156.175,83.003,83.186,82.593,84.81,89.51,159.706,161.257,155.659,156.669,153.0,162.312,214.636,162.447,156.87,154.491,157.643,168.366,223.27,1623,1623,1623,1623,1359,1759,1658,1901,1901,1901,1901,1901,1443,1391,1416,1351,1345,1497,1497,1486,1487,1470,1741,1741,1829,2025,2096,2065,2065,2065,2115,2280,1503,1503,1503,1503,1565,1575,1575,1575,1575,1610,89,104,104,93,97,106,83,93,90,95,22,24,30,28,30,0.01193,0.01213,0.01095,0.01071,0.00858,0.00947,0.0084,0.00831,0.01161,0.01181,0.01026,0.01025,0.01128,0.01112,0.00903,0.00834
121,46,9,952.732,886.94,853.049,992.379,949.073,1215.456,987.33,995.472,141.24,141.08,141.799,138.282,135.988,283.105,138.931,143.462,141.782,138.217,134.606,321.522,55.315,54.779,54.69,54.316,55.309,115.357,55.461,54.938,54.659,57.176,56.532,112.864,168.929,167.3,171.531,170.758,165.729,236.516,168.404,165.938,171.461,170.105,165.761,223.017,986.0,893.917,857.0,921.309,876.532,1119.76,978.175,904.0,127.917,129.502,130.432,127.207,126.314,260.653,127.518,131.996,130.208,127.187,125.666,283.517,51.302,50.728,50.782,50.463,51.538,105.554,51.292,50.598,50.0,50.458,51.124,103.69,153.333,150.0,158.16,156.518,153.556,214.0,152.92,150.0,158.056,156.297,153.599,200.0,981.471,963.677,903.632,907.158,909.067,1167.25,987.331,1011.922,125.443,125.0,125.0,125.67,125.0,253.545,128.774,128.518,125.0,125.555,125.53,265.479,50.0,50.1,50.022,50.098,51.581,102.0,50.0,50.373,50.321,49.942,49.253,101.0,152.0,150.664,150.0,151.691,151.673,256.293,151.0,151.386,150.0,152.125,151.979,205.287,900.0,908.0,863.46,879.791,929.685,1118.0,950.338,1018.0,126.137,125.814,125.745,125.76,125.031,250.624,128.879,129.308,128.335,126.043,125.005,250.271,50.32,50.188,50.098,50.0,50.712,102.0,50.246,50.297,51.037,50.189,51.948,101.0,152.543,151.507,150.249,151.337,150.615,283.22,152.426,152.69,153.622,151.628,152.13,257.042,813.154,805.574,784.341,811.275,889.918,1124.174,893.429,1048.456,127.52,127.202,127.025,126.0,126.853,237.945,126.814,130.507,129.776,125.877,127.402,243.657,50.01,50.139,50.077,50.038,51.0,102.946,51.056,50.692,51.393,50.704,51.565,101.921,153.0,153.08,153.31,152.579,151.161,281.09,153.492,153.094,153.678,153.346,151.985,268.187,1371,1359,1345,1319,1270,1382,1380,1539,1515,1511,1516,1533,1392,1426,1442,1427,1498,1649,1649,1545,1589,1580,1625,1625,1625,1608,1608,1791,1727,1727,1727,1727,1724,1695,1718,1718,1718,1800,1800,1800,1854,1854,80,84,77,64,68,27,31,30,38,46,34,48,33,42,38,0.01066,0.01044,0.01087,0.01035,0.00912,0.00907,0.00874,0.00908,0.01084,0.01114,0.01039,0.01132,0.00994,0.00994,0.0099,0.00979
105,28,10,546.307,545.206,551.451,661.521,558.813,821.742,562.901,831.586,146.822,139.205,139.094,140.615,144.304,150.324,151.221,143.409,164.746,168.958,151.691,155.644,59.619,57.816,61.294,60.856,57.398,106.212,60.367,59.853,63.237,60.688,57.078,105.319,172.075,167.244,169.687,161.129,164.685,268.889,172.409,166.066,165.587,158.873,161.714,319.668,516.0,509.816,518.653,599.634,529.674,777.0,524.41,770.0,134.29,129.0,133.681,140.0,131.87,163.644,147.921,148.0,163.287,178.0,152.733,144.361,61.767,60.777,64.548,62.0,54.0,102.02,55.805,55.953,57.0,59.616,54.0,101.447,164.516,161.745,163.426,157.131,157.345,276.881,163.416,160.302,160.356,156.363,157.441,309.944,508.261,504.847,507.0,510.809,534.0,794.792,558.0,773.631,144.0,143.894,145.333,148.386,136.0,160.813,156.0,150.162,154.526,176.506,169.646,152.324,70.0,67.53,66.612,65.51,64.896,102.327,55.0,58.567,65.425,67.0,61.719,101.592,158.31,156.964,159.0,159.011,155.0,295.166,157.103,154.0,164.0,156.053,164.0,293.574,509.198,504.088,504.533,513.061,522.802,872.939,520.599,772.409,152.515,151.443,151.465,150.219,147.394,174.035,154.747,154.209,158.301,161.779,163.977,171.772,71.326,69.191,68.268,67.653,66.823,102.336,68.947,67.372,68.93,69.395,66.145,105.0,156.609,155.709,155.711,154.805,153.143,294.0,162.485,161.556,162.046,154.263,157.0,292.536,507.208,504.364,503.0,503.065,519.555,909.208,533.302,801.764,154.419,153.867,154.0,154.555,152.0,183.244,156.948,156.0,159.806,161.0,163.066,176.776,70.0,68.709,68.511,68.142,69.449,101.562,68.0,68.434,68.809,69.0,70.01,102.087,156.365,156.289,155.0,153.927,155.0,282.799,156.0,152.0,156.045,152.856,152.95,292.0,941,941,941,929,920,1077,952,1121,1105,1105,1101,1098,1005,1005,999,988,980,1153,1153,1153,1153,1153,1241,1227,1227,1222,1222,1379,1379,1379,1386,1381,1269,1269,1269,1269,1269,1423,1423,1423,1418,1439,68,66,69,55,50,59,40,52,48,47,21,22,28,29,20,0.00767,0.00824,0.00758,0.00812,0.00827,0.00867,0.00795,0.00846,0.00778,0.00862,0.00773,0.00823,0.0077,0.00814,0.00792,0.00806
93,28,9,774.272,768.999,763.507,743.579,914.754,1479.045,598.828,1156.513,139.798,140.367,137.751,141.469,137.808,261.293,137.584,137.332,140.411,138.277,133.662,256.168,58.228,58.918,59.648,58.79,57.675,112.473,57.329,58.84,58.724,58.92,61.296,116.497,258.568,252.281,231.892,211.095,211.807,228.945,223.778,213.061,206.705,180.659,197.739,253.246,712.513,704.58,695.0,701.872,864.945,1261.891,536.883,980.265,128.407,129.653,128.723,132.525,128.203,239.639,126.308,125.0,130.476,129.992,126.441,234.54,52.045,51.847,51.0,53.934,52.765,105.692,51.361,51.915,51.0,53.368,56.322,105.72,251.212,248.307,229.91,190.0,220.447,208.21,227.57,224.917,218.894,182.0,201.138,237.213,699.0,709.0,696.698,733.667,826.072,1222.001,601.785,934.533,125.641,125.513,126.134,136.627,134.283,237.069,125.677,128.04,129.04,132.725,135.744,241.869,50.918,50.545,51.742,52.71,51.113,104.76,50.582,50.485,52.228,52.207,52.782,105.84,231.0,246.534,236.442,217.961,231.178,201.758,223.0,226.506,227.303,210.573,211.993,231.835,715.66,707.104,709.949,728.212,750.054,1248.939,673.0,1018.162,126.524,126.393,125.802,131.686,128.155,209.04,141.563,142.746,144.246,143.707,150.791,223.553,53.0,50.0,50.0,53.512,52.72,103.038,51.0,50.0,50.0,52.458,54.518,102.42,238.041,246.344,241.846,232.527,236.406,201.565,230.616,228.986,228.361,221.092,219.083,238.24,687.0,690.834,689.208,693.289,714.362,1169.566,672.427,1002.598,126.572,126.921,126.06,127.797,127.093,200.349,147.811,149.007,149.253,147.356,149.52,216.849,51.538,50.384,50.0,51.636,51.551,103.323,50.973,50.644,50.0,52.084,52.552,106.015,238.688,237.256,233.641,222.682,227.49,201.0,221.925,220.0,219.96,217.207,213.293,239.311,1271,1220,1220,1238,1253,1283,1177,1237,1237,1237,1221,1286,1231,1231,1249,1286,1253,1282,1282,1282,1282,1282,1587,1587,1587,1587,1587,1634,1624,1624,1624,1624,1650,1650,1650,1639,1639,1690,1690,1690,1690,1690,83,92,92,107,113,42,26,33,31,26,29,21,29,25,25,0.00995,0.0096,0.00941,0.00904,0.0098,0.00959,0.00988,0.00955,0.00964,0.00921,0.00965,0.00888,0.00978,0.00949,0.0098,0.00921
27,27,6,896.861,859.743,830.628,762.172,750.574,1074.721,657.984,999.311,139.983,143.911,142.227,134.298,156.341,186.753,146.05,143.937,141.297,139.996,166.174,189.341,65.97,66.111,69.422,65.264,97.626,151.673,66.164,62.79,74.477,75.455,84.164,149.272,215.264,201.5,187.914,225.426,293.765,304.554,202.852,200.439,198.172,253.527,284.751,303.455,807.725,758.356,709.158,706.35,739.837,993.0,556.475,841.826,126.102,129.638,129.067,126.089,152.284,189.518,133.297,131.146,128.0,132.363,141.817,186.904,59.615,58.058,58.389,55.687,94.121,122.0,66.031,59.984,68.922,70.306,76.172,122.0,218.467,197.545,163.389,181.0,282.155,278.0,192.24,188.768,187.229,220.0,258.638,272.0,846.349,755.26,728.0,675.685,780.62,1021.428,572.0,931.0,126.916,127.0,134.0,127.499,159.863,204.467,133.108,133.0,134.0,134.223,150.546,194.293,64.579,60.048,56.587,55.0,84.19,139.208,72.636,66.124,65.435,67.0,69.347,124.946,253.0,232.423,216.077,214.727,245.0,282.384,231.0,211.911,214.178,226.705,247.0,292.0,848.233,844.0,810.726,800.344,740.205,1036.547,666.857,1013.228,148.0,143.0,139.652,140.781,159.542,212.263,147.0,143.0,140.984,140.508,151.254,201.296,68.461,68.132,67.553,65.0,75.0,142.954,75.184,74.026,71.917,70.0,68.524,144.191,251.379,236.326,228.356,229.175,228.65,288.194,243.726,229.9,226.924,222.473,225.583,296.619,755.642,750.668,740.207,774.486,740.559,1007.919,633.093,1005.766,149.275,148.73,148.939,150.247,159.797,187.147,150.244,150.061,150.697,152.387,149.317,181.489,67.674,66.311,65.304,67.423,74.598,138.719,68.952,68.447,68.199,69.321,69.941,140.645,235.011,225.92,219.935,220.189,223.981,276.231,232.212,225.273,227.135,226.733,220.381,287.784,1331,1352,1290,1345,1328,1449,1373,1427,1409,1409,1488,1417,1600,1396,1572,1577,1534,1486,1486,1486,1685,1685,1857,1857,1857,1834,1781,1950,2014,2014,2014,1803,1862,1993,1972,2000,1989,2038,2124,2124,1893,2202,107,91,99,85,87,31,33,33,38,31,89,69,81,74,72,0.0114,0.01146,0.01021,0.01122,0.01152,0.01233,0.01197,0.01242,0.01112,0.01146,0.01221,0.01084,0.01145,0.01178,0.01202,0.01221
56,28,9,740.0,971.0,999.0,1001.0,1179.0,844.0,642.0,882.0,274.0,285.0,268.0,156.0,138.0,405.0,156.0,156.0,160.0,150.0,141.0,278.0,60.0,60.0,58.0,54.0,60.0,179.0,60.0,62.0,58.0,56.0,61.0,136.0,193.0,262.0,239.0,180.0,233.0,243.0,243.0,300.0,302.0,211.0,283.0,240.0,901.865,924.0,878.753,978.611,1036.0,850.0,768.0,893.011,260.793,257.0,235.23,200.597,173.603,278.677,229.321,224.612,210.54,185.203,184.115,255.285,73.21,76.945,78.0,67.0,68.905,180.867,72.0,63.759,60.539,65.464,61.493,176.0,256.345,272.117,275.254,230.792,258.792,286.25,256.057,282.065,275.469,250.33,276.189,271.881,921.769,931.267,919.556,933.369,1029.54,857.779,822.0,1006.56,243.327,244.441,242.442,216.321,190.439,263.426,238.088,232.846,223.356,200.441,189.814,248.587,78.39,78.724,78.832,74.067,72.292,177.397,80.501,70.628,69.478,72.162,76.0,183.247,249.0,271.631,275.826,266.352,258.794,310.0,267.383,275.057,277.925,266.942,262.137,304.044,920.876,903.005,895.011,888.634,904.063,918.0,814.031,1014.0,226.825,233.186,231.0,224.0,207.474,246.129,218.059,214.0,216.0,212.0,198.94,231.069,80.0,79.0,82.0,76.0,73.0,164.586,76.947,75.0,73.192,78.0,76.604,177.221,255.271,254.0,255.0,238.0,249.411,279.279,259.519,260.319,276.7,267.0,244.755,305.0,934.821,922.514,911.282,893.775,909.143,970.459,814.84,1081.193,225.048,229.56,229.265,221.83,219.791,268.883,219.723,218.2,215.561,208.967,201.568,245.14,80.001,80.94,81.719,78.544,79.014,176.337,81.659,79.566,77.484,78.492,78.526,185.049,265.122,264.811,263.111,256.068,254.865,289.439,276.48,281.199,288.31,274.286,255.286,313.495,1428,1486,1486,1433,1310,1451,1418,1487,1489,1487,1486,1495,1527,1527,1614,1614,1565,1595,1592,1557,1557,1557,1639,1639,1645,1645,1662,1659,1659,1692,1692,1671,1707,1729,1729,1731,1739,1745,1753,1753,1767,1790,107,97,98,95,85,57,76,61,56,56,50,59,67,58,48,0.01237,0.01191,0.01219,0.01158,0.00921,0.00798,0.00945,0.00898,0.01194,0.01154,0.01205,0.01173,0.0103,0.01006,0.01028,0.01014
