timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
81,28,9,615.0,516.0,516.0,969.0,765.0,833.0,619.0,881.0,395.0,374.0,400.0,325.0,327.0,305.0,355.0,345.0,388.0,355.0,254.0,400.0,57.0,52.0,54.0,60.0,51.0,203.0,54.0,52.0,57.0,63.0,52.0,121.0,354.0,351.0,362.0,348.0,301.0,227.0,415.0,396.0,519.0,455.0,384.0,223.0,782.311,807.182,751.711,940.345,862.353,907.069,783.931,838.7,280.315,280.165,304.865,271.922,265.669,323.995,284.243,269.0,304.786,288.165,254.422,280.0,91.0,75.904,69.482,68.456,71.741,201.903,62.671,59.104,57.795,62.144,69.432,180.602,307.825,309.897,314.813,326.888,303.558,219.481,319.941,322.767,344.0,332.448,328.622,290.639,808.381,829.064,823.689,933.338,931.0,794.0,807.109,823.0,262.586,259.376,279.48,260.917,260.372,279.927,275.372,269.886,269.182,259.137,250.0,268.684,84.045,78.162,76.224,75.947,71.56,193.44,72.016,69.526,70.532,74.0,74.304,182.598,296.573,292.436,297.882,296.0,300.0,203.939,307.71,310.309,331.019,318.452,308.601,296.458,804.897,819.159,828.625,870.0,877.0,782.249,785.579,812.0,247.0,240.0,240.0,245.0,248.0,245.0,254.0,241.962,245.369,238.62,227.07,258.0,77.0,75.0,76.0,74.0,73.248,173.449,74.182,74.605,76.052,75.895,75.0,168.0,272.882,274.576,272.423,276.0,272.856,208.0,291.776,293.784,308.312,290.0,275.451,289.0,854.802,860.82,869.806,912.968,905.83,860.664,787.421,863.974,260.009,255.895,263.183,259.368,254.596,257.172,258.346,257.061,258.264,247.578,231.132,267.654,79.233,78.777,79.099,78.619,75.664,173.086,80.884,81.041,80.907,81.344,77.819,177.611,282.013,279.884,277.576,273.667,279.431,230.329,292.702,290.993,310.752,302.532,284.345,294.025,1567,1567,1567,1567,1567,1538,1637,1815,1815,1815,1815,1815,1853,1853,1853,1853,1853,1947,1947,1947,1947,1947,2014,2014,1997,1997,2077,2203,2227,2219,2631,1678,2446,2446,2275,2208,2208,2326,2326,2377,2590,2537,42,34,44,42,54,109,110,100,115,134,100,89,97,100,93,0.01245,0.01207,0.01349,0.01305,0.01318,0.01337,0.01254,0.01316,0.01316,0.0113,0.0124,0.01316,0.01168,0.01317,0.01365,0.01305
74,41,8,568.022,554.669,553.317,569.846,577.246,941.903,589.556,974.166,158.63,144.987,147.099,158.08,149.789,144.139,144.489,143.553,139.694,151.687,147.957,145.274,63.924,61.152,61.261,76.985,88.84,473.681,67.83,68.49,82.771,84.463,69.829,259.786,174.041,170.093,166.096,175.331,174.311,247.446,181.733,173.617,174.603,185.097,182.851,242.485,523.701,514.703,514.047,520.765,520.966,838.311,543.133,919.0,153.0,128.0,133.086,141.0,139.378,131.554,136.0,139.0,129.766,141.089,144.641,134.139,62.478,54.515,54.721,67.055,82.338,423.623,65.975,66.158,80.241,86.571,68.201,232.045,163.924,157.628,154.0,173.651,171.017,222.115,167.745,156.051,155.0,175.75,172.532,221.722,509.864,505.0,532.321,513.963,515.526,1024.0,560.961,1028.065,143.758,133.061,136.721,145.008,140.246,134.132,140.995,140.482,141.362,148.757,165.008,134.0,65.729,60.847,61.408,68.0,79.485,340.488,73.79,75.753,80.0,86.0,68.068,224.519,165.056,164.088,164.089,181.0,188.067,226.505,165.475,163.34,175.346,180.0,180.04,216.147,518.55,516.465,519.643,513.524,509.689,1083.677,647.351,1147.363,143.032,141.849,149.537,163.689,165.621,133.105,170.455,171.375,169.926,177.67,187.516,134.497,79.461,74.959,74.765,75.138,75.0,266.499,76.781,76.217,77.248,80.479,70.0,208.402,180.0,173.91,179.305,191.03,198.756,254.534,189.0,180.172,187.603,202.143,209.591,244.701,512.0,512.908,517.261,508.404,508.698,1064.744,626.987,1062.137,152.465,151.876,156.258,161.282,167.0,139.102,171.068,171.944,172.835,179.636,186.0,134.495,77.356,75.892,75.702,77.766,77.162,246.475,76.201,78.96,80.059,80.213,68.058,200.699,180.282,181.927,188.742,192.872,196.951,251.551,185.09,185.298,188.0,202.673,205.12,238.46,1155,1168,1186,1179,1183,1210,1244,1329,1325,1323,1374,1339,1807,1807,1817,1654,1590,1607,1607,1550,1544,1907,1670,1670,1687,1696,1653,1761,1741,1733,1786,1921,2232,2232,2160,2071,1846,2396,2680,2262,2012,2012,45,48,55,57,43,118,129,109,103,114,74,73,77,90,90,0.00948,0.00945,0.01252,0.01341,0.01098,0.0105,0.01271,0.01546,0.00998,0.01011,0.01257,0.01431,0.01051,0.01043,0.01376,0.01262
206,38,9,832.703,853.317,845.367,846.778,860.999,1481.17,706.992,920.569,147.874,141.963,155.857,154.122,149.102,168.135,145.869,142.059,142.433,149.268,152.037,151.633,113.168,113.631,111.844,122.769,121.886,118.259,129.775,128.803,131.702,135.909,143.664,126.308,182.448,183.551,180.306,180.282,168.303,236.05,305.543,310.189,304.608,291.043,304.289,237.498,696.235,745.167,734.444,726.0,800.0,1282.0,614.513,827.0,134.6,125.73,135.97,138.435,129.717,150.444,130.389,125.589,125.329,130.313,133.666,134.711,96.835,98.0,94.935,107.444,101.265,106.758,110.73,108.0,112.506,111.826,113.907,109.564,159.0,160.961,159.074,164.469,153.047,209.213,262.868,268.042,261.858,247.052,267.086,211.187,655.253,645.0,675.987,685.763,745.531,1200.0,590.174,801.161,136.24,127.232,126.609,129.767,130.906,135.0,133.658,131.297,131.236,129.76,131.135,136.0,77.699,86.245,87.517,96.666,95.189,104.0,103.154,107.533,108.664,106.965,106.712,104.0,157.056,153.0,155.069,160.0,158.497,204.0,224.268,233.0,244.652,234.0,257.591,203.0,694.399,675.576,664.721,653.822,631.0,1294.574,637.094,882.264,146.032,140.359,138.653,136.662,135.238,156.902,147.918,144.231,141.789,139.862,143.894,155.132,82.123,82.322,82.197,85.459,79.08,117.362,102.76,100.582,100.401,94.893,90.434,124.55,172.144,168.957,165.611,162.487,157.046,233.097,228.372,228.935,230.68,216.05,219.583,230.766,914.256,872.173,862.354,794.632,765.272,1638.804,830.117,1104.049,184.993,177.396,176.379,171.948,157.119,199.187,190.172,186.092,183.807,171.732,166.953,194.366,101.674,102.149,100.763,98.37,91.462,148.46,124.474,122.314,123.012,118.015,104.493,160.755,206.706,203.519,199.668,197.997,185.447,299.377,294.756,297.731,283.668,266.26,256.913,294.324,1358,1300,1300,1400,1385,1361,1367,1326,1346,1208,1501,1501,1242,1282,1282,1198,1333,1357,1333,1300,1329,1410,1521,1521,1491,1660,1642,1549,1561,1561,1532,1489,1577,1446,1559,1343,1506,1675,1998,1535,1465,1519,68,44,46,71,30,91,112,98,90,88,71,65,74,94,82,0.01149,0.01137,0.01112,0.01055,0.01228,0.0119,0.01226,0.01212,0.01093,0.01043,0.01056,0.01016,0.01114,0.01034,0.01034,0.00989
78,40,11,551.0,563.0,556.0,556.0,556.0,843.0,565.0,777.0,250.0,221.0,250.0,206.0,250.0,142.0,191.0,175.0,153.0,198.0,272.0,143.0,77.0,60.0,60.0,56.0,54.0,221.0,58.0,64.0,64.0,60.0,56.0,213.0,196.0,187.0,169.0,199.0,303.0,212.0,228.0,180.0,200.0,300.0,300.0,216.0,598.631,587.942,563.541,593.119,594.386,1023.355,614.554,822.74,224.0,220.0,244.104,235.0,253.521,132.05,209.732,207.221,208.192,218.498,233.0,135.448,76.474,69.613,71.124,72.849,67.848,204.204,60.125,60.752,60.784,57.0,59.745,207.573,265.749,208.809,212.121,228.693,291.803,203.537,242.378,260.66,259.861,282.399,243.245,209.0,630.326,623.803,629.94,633.272,635.0,1084.167,657.034,918.596,217.213,220.678,233.339,229.727,241.698,138.334,225.0,214.698,213.376,209.242,213.341,149.0,71.453,68.939,70.394,69.563,70.523,199.758,62.0,64.0,69.187,64.73,67.123,194.563,250.799,238.104,238.561,233.701,268.234,205.775,238.438,253.94,253.324,269.702,247.57,216.17,644.778,643.149,646.648,636.0,654.4,1073.329,655.173,972.0,202.43,203.92,202.0,207.677,217.975,130.0,215.0,216.893,204.794,202.531,197.145,161.633,65.444,64.0,65.0,65.0,69.964,173.651,67.577,66.921,66.684,66.832,66.947,166.0,249.003,247.0,244.301,242.0,241.0,241.0,232.0,234.0,236.0,239.0,241.72,208.0,687.04,683.091,686.119,697.254,696.175,1129.887,689.656,1045.698,225.084,221.135,225.305,221.51,226.011,144.232,209.393,212.214,211.732,216.411,218.865,170.745,72.053,71.181,71.469,72.628,70.494,176.777,71.784,70.589,70.287,70.723,74.164,169.107,251.07,256.182,253.534,255.074,259.69,265.843,241.361,239.714,241.885,255.511,252.13,229.993,1108,1157,1157,1157,1187,1099,1096,1115,1114,1146,1146,1182,1229,1229,1229,1236,1259,1245,1245,1245,1245,1254,1436,1436,1452,1467,1467,1391,1391,1391,1410,1424,1517,1517,1517,1558,1558,1507,1507,1507,1527,1535,32,37,42,37,41,23,38,30,34,26,25,35,31,34,48,0.00899,0.00855,0.00911,0.00865,0.00934,0.00911,0.00952,0.0092,0.00898,0.00855,0.00922,0.00874,0.00843,0.00805,0.00847,0.00821
156,26,9,574.0,573.0,519.0,534.0,739.0,2060.0,517.0,889.0,134.0,139.0,144.0,137.0,142.0,313.0,137.0,141.0,144.0,138.0,139.0,301.0,52.0,52.0,52.0,52.0,58.0,115.0,53.0,53.0,53.0,53.0,58.0,117.0,206.0,183.0,184.0,184.0,178.0,231.0,212.0,213.0,208.0,187.0,254.0,220.0,643.339,649.782,644.904,724.0,800.0,1618.961,509.077,819.394,132.828,134.008,135.76,128.663,131.657,263.0,127.0,133.0,141.936,128.0,129.59,261.191,50.246,50.0,50.0,50.0,52.0,104.831,51.429,51.0,52.141,51.3,52.0,109.832,197.021,188.61,205.954,211.836,242.267,209.105,216.31,223.0,269.316,276.01,294.921,209.175,647.588,653.425,656.744,703.85,788.415,1567.333,528.837,814.306,129.376,127.0,128.0,131.001,129.799,247.0,150.529,150.563,145.982,133.214,137.165,252.765,51.998,52.801,53.023,55.248,59.932,104.895,52.836,56.848,56.373,52.609,51.804,106.031,211.125,211.823,217.683,223.855,256.233,207.401,199.016,208.125,235.631,258.064,291.326,209.728,640.0,633.0,647.203,659.0,697.0,1548.899,566.0,763.612,139.0,135.0,138.0,149.261,136.521,221.529,177.0,170.979,167.0,156.0,146.0,245.257,60.0,59.0,57.0,57.0,67.184,101.0,56.0,66.763,66.126,64.041,59.0,104.0,215.0,213.962,215.0,229.838,247.276,204.0,216.0,208.831,209.0,210.0,234.0,201.0,680.439,682.087,683.535,705.703,740.559,1576.334,610.683,879.743,151.206,149.825,153.35,162.575,155.294,249.953,184.241,185.92,184.841,178.34,170.05,242.78,68.221,68.768,68.603,68.148,73.066,111.296,66.071,72.57,72.439,71.756,69.727,112.924,240.054,238.747,240.172,243.213,253.592,224.96,226.483,230.337,229.323,233.563,246.624,221.743,1139,1139,1156,1156,1241,1126,1130,1148,1148,1148,1148,1148,1170,1170,1170,1170,1170,1132,1132,1132,1132,1200,1607,1582,1650,1650,1650,1601,1601,1601,1655,1655,1668,1677,1678,1734,1773,1634,1650,1665,1735,1735,24,26,33,28,38,31,31,34,28,27,107,86,102,97,87,0.00886,0.00843,0.00875,0.00829,0.01231,0.01295,0.01226,0.01139,0.00876,0.0083,0.00875,0.00774,0.01,0.00929,0.00987,0.00907
205,48,8,522.0,521.0,553.0,521.0,521.0,788.0,571.0,782.0,129.0,134.0,146.0,134.0,136.0,139.0,130.0,140.0,146.0,135.0,142.0,132.0,56.0,55.0,54.0,58.0,55.0,103.0,56.0,56.0,54.0,58.0,54.0,104.0,156.0,175.0,167.0,167.0,162.0,209.0,156.0,175.0,168.0,175.0,160.0,227.0,509.244,505.0,522.0,515.081,505.0,852.185,515.0,805.0,127.272,127.0,129.34,128.953,128.375,128.0,126.0,130.367,131.91,130.906,129.0,127.0,51.772,51.0,51.343,55.083,51.0,101.314,51.366,50.919,51.0,54.074,51.309,100.839,152.559,160.516,162.977,163.191,154.96,204.498,151.0,162.752,164.456,171.388,152.0,213.192,504.859,525.461,537.571,512.0,518.093,916.161,516.142,915.869,126.0,134.982,138.041,128.816,127.582,126.86,126.0,129.149,133.359,134.376,131.256,126.801,51.0,52.36,53.816,55.962,51.3,100.0,51.394,51.937,53.062,56.0,50.985,101.0,152.279,154.368,154.793,162.102,153.941,201.963,151.0,155.66,152.0,169.0,154.439,204.806,583.864,564.45,565.343,533.23,512.088,1054.599,602.385,1026.268,146.56,146.972,144.478,135.677,127.51,154.573,152.392,149.419,146.577,138.226,127.755,151.505,60.879,59.05,57.825,56.536,51.082,118.298,60.982,59.4,57.934,56.164,51.784,119.586,179.774,180.279,176.501,166.813,151.765,236.988,174.641,172.245,166.862,161.856,158.351,243.949,869.328,819.12,838.194,792.848,636.703,1567.331,914.665,1472.052,213.651,215.308,217.518,205.938,158.444,220.7,220.525,218.222,218.946,209.265,157.906,221.055,89.039,86.523,85.53,86.43,63.95,166.265,89.391,87.305,85.35,86.56,63.966,172.972,257.908,262.813,260.24,253.683,185.806,347.598,248.496,251.47,245.611,247.319,189.117,356.968,610,610,610,898,898,722,750,887,887,887,887,887,832,832,832,832,979,880,880,880,880,1059,1033,1079,1172,1172,1172,1123,1123,1205,1205,1286,1213,1213,1213,1213,1213,1258,1258,1258,1258,1339,27,27,21,27,19,76,75,71,69,58,26,32,31,21,31,0.00528,0.00563,0.0059,0.00551,0.0066,0.00686,0.0065,0.00676,0.00553,0.00528,0.00521,0.00572,0.00661,0.00656,0.00642,0.00677
28,37,8,901.08,870.47,836.063,751.26,901.527,833.403,792.296,861.183,153.678,151.174,153.566,160.297,242.143,142.556,142.987,145.318,145.73,140.128,217.354,135.706,61.416,65.795,56.639,87.92,102.967,116.825,86.665,76.996,61.519,90.607,93.545,187.528,286.68,277.949,278.333,326.666,330.948,252.845,231.034,243.07,234.379,307.648,331.738,252.456,823.904,765.841,712.601,630.021,819.35,783.0,689.383,956.929,167.313,154.566,152.0,151.43,233.71,138.0,152.313,144.815,143.0,172.805,202.1,135.798,72.086,69.79,66.233,73.776,95.413,112.563,96.0,86.287,78.21,87.035,96.285,159.284,264.857,251.0,266.448,282.958,302.572,310.0,251.11,256.099,231.977,257.694,307.71,276.0,818.788,802.42,721.163,650.024,741.125,839.067,686.301,1121.0,193.106,189.0,161.479,160.0,209.506,137.2,176.403,175.0,162.435,166.0,197.682,144.648,85.672,85.0,74.832,71.068,88.076,119.844,96.609,93.798,91.0,85.208,88.324,168.0,280.822,263.553,265.473,264.908,281.0,330.178,264.797,267.531,258.507,234.783,275.0,297.488,780.008,776.77,758.318,707.229,707.172,963.119,682.604,1134.996,193.19,190.597,182.867,182.007,187.644,158.799,187.218,186.65,184.667,185.084,184.326,164.783,83.444,82.329,81.741,81.271,82.153,134.327,92.965,93.126,91.891,89.356,82.357,163.866,260.415,258.05,258.273,254.276,245.818,324.204,247.0,253.806,241.397,237.879,245.537,297.358,746.426,739.36,719.395,681.087,708.631,942.0,644.657,1073.0,181.323,181.0,177.232,176.379,184.255,153.718,170.295,170.0,175.442,175.171,178.999,160.006,76.0,76.256,76.078,77.218,82.743,132.979,81.578,81.851,80.922,80.582,81.612,149.0,244.675,242.0,248.271,247.041,231.084,293.382,231.883,231.0,226.0,223.427,229.0,277.585,1486,1486,1486,1486,1635,1487,1446,1382,1382,1445,1445,1425,1540,1540,1540,1540,1535,1636,1709,1709,1709,1679,1930,1930,1964,1975,2005,2019,2090,2102,2103,2082,2072,2092,2088,2156,2175,2073,2125,2125,2145,2101,23,28,25,17,25,91,93,104,99,100,78,53,68,87,59,0.011,0.01096,0.01207,0.01224,0.01069,0.01012,0.01115,0.01123,0.01044,0.00977,0.01094,0.01166,0.01073,0.01158,0.01176,0.01165
57,33,8,614.204,626.432,818.557,884.296,735.578,851.1,710.113,1041.733,146.389,145.653,143.862,137.334,137.358,227.136,149.235,148.178,146.297,138.22,146.034,171.556,88.83,87.849,89.992,84.7,73.557,173.747,81.147,78.539,77.437,80.55,66.446,116.705,176.449,172.911,185.693,217.113,208.928,325.079,253.295,253.198,273.426,273.095,281.037,227.6,546.4,573.217,787.461,856.55,690.807,800.787,575.492,1006.0,135.433,134.245,132.0,125.0,125.0,198.329,137.045,135.575,133.0,125.0,125.0,170.458,85.208,84.441,87.529,79.673,64.0,156.267,77.769,74.969,73.0,78.323,64.0,106.339,172.288,168.391,170.978,205.17,196.391,329.843,230.916,229.303,247.673,244.504,242.137,230.436,511.426,515.935,526.0,873.478,703.598,826.678,572.745,1019.06,125.0,129.178,128.785,124.927,126.551,156.206,125.0,130.025,129.907,126.747,125.876,199.901,83.0,86.695,86.0,81.08,68.402,136.0,85.0,79.449,79.0,80.417,68.264,100.0,195.0,191.656,192.291,195.0,207.95,338.0,253.0,239.528,241.577,238.0,226.674,211.0,575.0,593.066,652.061,833.219,712.712,914.647,696.201,1001.62,129.155,129.0,126.599,125.318,126.082,195.663,130.221,129.431,128.208,125.835,124.658,195.856,82.0,81.024,82.513,80.0,73.01,137.289,82.0,80.007,81.504,80.0,71.642,102.673,217.0,214.013,212.334,211.947,217.395,311.964,239.0,237.806,238.88,230.911,221.577,251.062,575.566,589.552,598.0,770.675,689.627,940.001,684.684,981.688,128.0,128.175,128.09,125.981,126.192,192.046,129.039,128.442,128.028,127.325,122.276,187.327,75.0,74.826,75.82,74.0,70.955,131.842,76.926,76.151,77.12,77.0,70.058,112.053,219.115,219.074,219.572,217.841,214.534,303.82,230.62,229.349,227.433,218.935,212.251,311.233,1210,1210,1242,1197,1172,1286,1209,1268,1268,1294,1506,1523,1307,1325,1183,1921,1536,1494,1673,1673,1673,1500,1545,1545,1545,1510,1525,1562,1562,1562,1562,1574,1549,1549,1549,1549,1698,1672,1672,1672,1672,1672,108,109,92,96,93,19,40,21,28,36,23,29,19,24,22,0.00927,0.00891,0.00874,0.00822,0.00818,0.00794,0.00787,0.00786,0.00969,0.00953,0.00945,0.00922,0.00934,0.00894,0.00913,0.00885
195,31,9,581.52,573.415,630.398,610.933,593.35,908.367,599.327,855.485,140.203,142.404,139.378,141.053,137.653,138.802,143.968,141.286,136.207,140.056,138.48,213.842,128.022,132.98,131.155,130.084,112.521,115.751,140.378,145.89,145.681,139.391,126.66,110.356,291.234,321.014,324.009,326.503,299.045,237.579,353.48,380.764,359.389,376.804,349.92,259.757,505.778,500.844,543.888,531.745,540.521,845.02,519.11,770.807,127.005,128.838,126.283,129.127,127.102,135.0,132.579,129.795,126.039,129.443,127.898,199.0,112.0,118.339,118.301,118.836,103.764,102.439,122.0,129.347,129.304,127.607,114.392,100.932,252.181,273.956,272.0,302.904,250.0,214.559,308.106,324.248,316.0,347.563,344.0,251.821,501.617,501.532,500.442,528.025,512.087,859.472,500.0,761.006,127.0,129.738,128.442,129.672,130.866,157.369,125.0,130.143,129.396,138.432,133.587,186.705,100.587,100.0,106.762,108.0,100.306,106.713,113.33,116.0,117.431,118.321,103.617,120.771,241.401,245.506,267.083,269.0,258.742,214.822,302.966,302.913,302.247,300.0,322.799,276.779,510.21,518.576,508.251,511.601,505.355,830.758,500.0,753.0,131.183,128.606,127.0,126.0,126.859,151.795,131.928,129.801,128.0,136.801,138.372,170.636,81.607,83.483,84.09,83.93,82.0,104.189,94.296,93.854,94.369,97.828,96.0,127.221,218.026,223.628,221.0,237.991,228.721,220.452,264.584,265.754,263.0,273.967,277.103,246.182,599.982,592.808,582.337,545.946,545.66,927.623,599.29,900.449,155.948,147.602,144.665,140.395,136.071,162.087,150.643,147.859,144.509,141.498,137.473,179.134,91.584,90.268,87.541,81.652,73.093,122.779,96.981,95.3,92.709,85.922,81.364,138.936,243.061,242.239,237.128,218.784,216.149,241.446,272.972,268.234,262.696,246.777,255.52,275.325,1291,1258,1293,1278,1260,1333,1269,1339,1333,1400,1325,1331,1309,1318,1318,1334,1382,1379,1379,1379,1379,1377,1689,1607,1607,1659,1659,1659,1659,1705,1705,1748,1700,1657,1699,1664,1765,1738,1738,1738,1738,1810,67,79,69,70,80,35,43,46,31,35,64,77,81,71,69,0.01026,0.01002,0.00995,0.00963,0.01031,0.01024,0.00987,0.00957,0.01053,0.01019,0.01034,0.00969,0.01028,0.0099,0.00992,0.00965
51,39,7,572.0,580.0,606.0,585.0,588.0,1014.0,574.0,891.0,136.0,134.0,138.0,132.0,147.0,130.0,146.0,140.0,144.0,148.0,147.0,129.0,58.0,54.0,52.0,53.0,58.0,611.0,53.0,56.0,53.0,55.0,57.0,597.0,236.0,227.0,237.0,201.0,265.0,240.0,280.0,303.0,263.0,200.0,191.0,240.0,660.839,664.826,714.465,614.047,617.118,1261.0,680.0,1078.902,140.722,147.611,142.297,138.804,140.301,135.67,135.567,131.603,139.816,137.558,140.0,140.856,58.088,53.39,53.031,57.622,61.525,287.612,75.36,79.16,67.605,66.185,57.0,293.052,265.096,262.207,263.748,245.471,244.06,274.31,296.0,303.314,293.637,260.478,224.733,296.572,772.0,760.787,757.629,687.0,620.663,1309.162,703.0,1122.514,163.246,165.075,158.878,155.26,147.752,159.99,155.679,156.947,157.192,136.0,153.91,139.064,70.0,62.918,60.932,57.0,68.0,245.692,73.363,81.222,78.818,74.258,57.0,246.517,286.156,287.044,290.68,277.175,247.0,300.226,296.818,300.069,295.704,283.249,251.295,288.024,774.977,769.0,756.0,692.445,643.0,1295.0,751.879,1094.0,177.693,181.101,183.0,168.0,160.717,172.758,165.856,165.446,167.283,154.337,174.0,154.0,73.103,72.593,71.986,70.0,65.028,223.656,51.0,78.0,78.0,75.642,59.334,220.833,275.0,276.0,280.398,268.0,246.072,305.0,279.447,271.283,273.215,263.332,258.0,284.0,790.339,793.248,792.109,767.387,717.826,1332.84,784.966,1148.659,188.413,189.739,187.655,184.093,182.719,179.711,181.066,181.794,182.357,176.003,181.373,168.066,76.469,76.201,74.675,71.371,71.188,236.273,63.47,82.125,82.014,80.555,67.783,246.309,277.763,278.375,279.928,273.214,263.121,320.984,271.277,268.102,264.357,264.694,260.117,296.237,1136,1140,1140,1145,1167,1196,1196,1206,1206,1184,1194,1244,1855,1735,1786,1694,1528,1982,1982,1982,1982,1982,1565,1565,1565,1591,1591,1677,1677,1677,1606,1625,2084,2084,2084,2084,2003,2265,2265,2184,2151,1804,82,80,83,81,56,45,45,52,57,71,67,76,79,73,96,0.00945,0.00886,0.01159,0.01116,0.01124,0.0106,0.01375,0.01441,0.00974,0.00893,0.01397,0.01122,0.01003,0.00939,0.01173,0.01298
