,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
180,0.00722,0.01259,0.03896,0.01061,0.03858,0.01413,0.00906,0.01322,0.00519,0.01687,0.00755,0.01304,0.01975,0.01261,0.03342,0.03184
181,,,,,,,,,,,,,,,,
182,0.00218,0.02798,0.00649,0.00637,0.03858,0.03542,0.00388,0.00287,0.02438,0.00228,0.02787,0.00373,0.00815,0.00128,0.00622,0.03184
183,0.00999,0.00472,0.03896,0.00902,0.00943,0.03542,0.00647,0.00805,0.006,0.01094,0.00311,0.03133,0.0158,0.0306,0.00995,0.01223
184,0.00861,0.00524,0.00973,0.01698,0.00252,0.01325,0.01295,0.00805,0.00478,0.01504,0.02787,0.02504,0.01679,0.0015,0.0112,0.00873
185,0.00267,0.02798,0.03896,0.00265,0.00189,0.03542,0.03338,0.00172,0.00092,0.00274,0.00533,0.0014,0.0079,0.0306,0.03342,0.00175
186,0.01464,0.02798,0.03896,0.02949,0.03858,0.03542,0.03338,0.0046,0.00295,0.03049,0.02787,0.00501,0.01457,0.0306,0.03342,0.03184
187,0.00524,0.01993,0.00811,0.00477,0.00629,0.00971,0.01165,0.00402,0.00427,0.00821,0.01909,0.0078,0.00815,0.01175,0.00871,0.01507
188,0.00514,0.00944,0.00811,0.00743,0.03858,0.01413,0.00518,0.00632,0.00265,0.0114,0.00266,0.00722,0.03361,0.0306,0.00373,0.00175
189,0.00514,0.00367,0.0227,0.00743,0.03858,0.03542,0.02978,0.00632,0.00875,0.00182,0.00799,0.00827,0.00667,0.0306,0.03342,0.03184
190,0.0253,0.00262,0.00486,0.00637,0.03858,0.03542,0.01165,0.0046,0.00397,0.00365,0.00488,0.00338,0.00988,0.0306,0.01493,0.00306
191,0.00495,0.01049,0.03896,0.00424,0.00503,0.00707,0.00777,0.0069,0.00265,0.01413,0.02787,0.00373,0.0121,0.01582,0.00498,0.03184
192,0.01296,0.01259,0.00649,0.01326,0.02578,0.03003,0.01036,0.0138,0.00946,0.04057,0.0142,0.01957,0.01432,0.00962,0.01866,0.03184
193,0.00376,0.00367,0.03896,0.00318,0.03858,0.00353,0.00388,0.00517,0.00183,0.00228,0.00355,0.00606,0.00716,0.0306,0.03342,0.00349
194,,,,,,,,,,,,,,,,
