,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
180,0.00416,0.0042,0.0227,0.00584,0.03858,0.03542,0.03338,0.00345,0.00244,0.01048,0.02787,0.00349,0.00988,0.00983,0.00373,0.00393
181,,,,,,,,,,,,,,,,
182,0.00356,0.00157,0.00486,0.00318,0.03858,0.03542,0.03338,0.0046,0.00234,0.03049,0.02787,0.0028,0.01161,0.00128,0.00498,0.00349
183,0.00386,0.00524,0.03896,0.00424,0.03858,0.01325,0.00388,0.0046,0.00366,0.00365,0.02787,0.02788,0.01235,0.0306,0.00871,0.03184
184,0.00811,0.01416,0.03896,0.01114,0.01258,0.03542,0.01295,0.00862,0.00336,0.01641,0.004,0.01246,0.01284,0.01325,0.00498,0.03184
185,0.00673,0.01416,0.03896,0.00796,0.01446,0.00971,0.03338,0.00977,0.00743,0.00593,0.00488,0.00489,0.00938,0.01517,0.00622,0.03184
186,0.00287,0.0021,0.00811,0.00371,0.00377,0.03542,0.00518,0.00402,0.00244,0.00775,0.00755,0.00233,0.01284,0.00299,0.00746,0.00109
187,0.00425,0.00262,0.03896,0.01857,0.03858,0.03542,0.00777,0.00517,0.00499,0.03049,0.02787,0.00245,0.01012,0.00085,0.03342,0.00873
188,0.00435,0.00262,0.00649,0.00584,0.03858,0.00265,0.03338,0.00632,0.00794,0.03049,0.00355,0.00571,0.01605,0.0306,0.03342,0.0024
189,0.00584,0.00996,0.03896,0.00477,0.01006,0.03542,0.00777,0.0046,0.00336,0.01368,0.02787,0.02788,0.00963,0.0306,0.03342,0.03184
190,0.00465,0.00682,0.03896,0.00265,0.01006,0.00618,0.00777,0.00517,0.00214,0.01915,0.0071,0.00757,0.00642,0.0306,0.00498,0.00852
191,0.00505,0.01154,0.03896,0.00584,0.00314,0.02208,0.00518,0.00632,0.00407,0.02598,0.00577,0.01386,0.01259,0.01496,0.03342,0.03184
192,0.00564,0.00944,0.03896,0.00531,0.01886,0.00353,0.00388,0.00862,0.00244,0.01869,0.00133,0.00547,0.03361,0.00492,0.00871,0.03184
193,0.01712,0.00996,0.01946,0.02547,0.00377,0.00883,0.03237,0.01322,0.0113,0.01732,0.01065,0.01502,0.01531,0.00663,0.00995,0.03184
194,,,,,,,,,,,,,,,,
