,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
180,0.00376,0.0021,0.03896,0.00584,0.03858,0.03542,0.00518,0.00172,0.00315,0.00274,0.00977,0.00396,0.00815,0.0306,0.00373,0.00109
181,,,,,,,,,,,,,,,,
182,0.0253,0.00262,0.00486,0.00637,0.03858,0.03542,0.01165,0.0046,0.00397,0.00365,0.00488,0.00338,0.00988,0.0306,0.01493,0.00306
183,0.00722,0.00787,0.03896,0.00955,0.03858,0.00618,0.01165,0.0115,0.0058,0.00729,0.02787,0.00501,0.00617,0.00449,0.00498,0.03184
184,0.00475,0.00629,0.03896,0.00743,0.0044,0.03542,0.00777,0.0046,0.00244,0.00501,0.02787,0.00582,0.01062,0.00064,0.0112,0.01179
185,0.00811,0.01416,0.03896,0.01114,0.01258,0.03542,0.01295,0.00862,0.00336,0.01641,0.004,0.01246,0.01284,0.01325,0.00498,0.03184
186,0.00416,0.0042,0.0227,0.00584,0.03858,0.03542,0.03338,0.00345,0.00244,0.01048,0.02787,0.00349,0.00988,0.00983,0.00373,0.00393
187,0.00465,0.00577,0.03896,0.01379,0.03858,0.03542,0.03338,0.00345,0.00326,0.03049,0.02787,0.02788,0.00741,0.0306,0.03342,0.00568
188,0.00406,0.02798,0.02594,0.00796,0.03858,0.03542,0.03338,0.02543,0.00254,0.00182,0.00355,0.00186,0.00321,0.00171,0.03342,0.03184
189,0.01029,0.01259,0.03896,0.01698,0.02704,0.01413,0.01295,0.01035,0.0113,0.0237,0.02787,0.00967,0.02988,0.0306,0.03342,0.02729
190,0.00465,0.00524,0.03896,0.00743,0.01195,0.00353,0.03338,0.00517,0.00377,0.00274,0.01864,0.00477,0.00593,0.0306,0.00498,0.01004
191,0.02335,0.03724,0.01297,0.01486,0.0327,0.02031,0.01165,0.02127,0.01649,0.02917,0.0111,0.02981,0.03361,0.01624,0.00746,0.02205
192,0.00702,0.00472,0.03896,0.00318,0.03858,0.01413,0.00906,0.00575,0.00315,0.00684,0.004,0.00582,0.01259,0.0306,0.03342,0.0393
193,0.00297,0.00315,0.03896,0.00371,0.03858,0.03542,0.03338,0.0046,0.00224,0.03049,0.00355,0.00303,0.03361,0.00427,0.03342,0.03184
194,,,,,,,,,,,,,,,,
