oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
1.598779,-1.502522,-1.262249,1.410805,-1.240887,-0.293303,-1.69724,-1.348859,-1.319008,1.708466,0.278579,-1.466014,1.02018,1.408886,1.598401,1.135428,1.291658,-0.32611,0.807009,1.414777,-0.01041,0.00747,-0.03688,-0.03215,-0.06199,0.00644
-1.222672,-0.589164,0.535585,0.829194,-1.675144,-1.017516,0.689773,-1.552387,0.001721,-0.568891,1.359718,-0.187833,-0.399782,1.513951,-1.335373,0.188314,0.670581,-0.182437,-1.044371,0.729875,-0.00492,-0.00863,0.00623,-0.02953,0.05177,-0.04319
0.171238,0.071197,1.580164,0.733185,0.534962,-0.978682,-0.462832,0.817975,-0.534889,0.768924,-1.497372,-0.046371,-1.586495,0.181478,-1.066067,0.683334,0.563394,1.742323,1.109564,1.774868,-0.01208,-0.06799,-0.06563,0.02377,0.07462,0.07759
1.26553,-0.589155,-1.787792,-0.545402,0.503829,-0.572025,-0.266832,-0.265635,-0.423524,-1.097048,-0.988315,0.934526,-0.409606,-1.387355,1.204229,-0.801908,-0.663301,0.158822,0.638618,1.555145,-0.00424,0.03363,-0.02663,0.07128,0.02654,0.05052
0.734285,-1.638564,-1.152127,-1.618649,-0.815416,0.832294,1.482548,-0.405396,-1.64024,-0.956096,-1.333873,0.35311,-1.134215,0.587741,-0.614584,-1.615912,0.991573,-0.932871,1.454154,0.929313,-0.00052,0.0123,0.00555,-0.01385,-0.02534,-0.09971
-1.708973,0.602353,0.37322,-1.594086,-0.751814,1.611903,1.11822,-0.135716,1.423755,-1.571692,1.248124,-0.613797,-1.011877,1.414454,1.259784,0.633769,-0.717229,0.368706,0.604462,-0.125708,-0.01659,-0.01847,0.01222,0.05341,-0.05476,-0.11356
0.15834,-0.342776,-0.996496,1.584428,1.119682,-0.949272,1.486664,0.32688,-0.662248,-1.229767,0.435181,-1.37546,0.141898,0.695762,-0.736657,-1.708304,0.250809,-0.838627,0.629966,-0.143709,0.03345,-0.03627,-0.01901,0.07473,-0.04011,0.06697
1.024625,-0.866387,1.468523,-0.858341,0.999623,0.183565,-0.183612,0.521916,-0.075332,1.257177,0.79432,0.922263,1.486313,-0.381193,-0.716221,0.181872,-1.45016,-0.091533,1.448048,1.504222,0.02046,0.0352,-0.05528,0.01598,-0.05524,0.00258
1.668357,-0.708236,-0.450597,1.364,0.715912,1.45198,-1.118855,-0.897047,0.267069,1.134228,-0.066186,-0.156521,-0.775261,0.835343,0.699651,1.324969,-0.802506,1.3541,-0.811799,0.435325,-0.0537,-0.01254,0.06194,0.03538,0.00795,0.04393
-0.288805,0.026731,1.265873,0.351895,0.360937,-1.040672,-1.38484,-1.643448,-0.519876,-0.311535,1.481922,0.773898,-1.010768,-1.312837,0.208079,-1.286241,0.183592,0.014913,-1.013012,-0.935599,-0.03673,0.00149,0.0314,-0.07246,-0.03204,0.03775
-0.15066,0.976874,-1.550895,-0.818499,-1.572737,-1.167646,1.601073,0.617537,0.482949,-0.923226,1.226359,-1.20234,-1.769912,-1.355733,0.885815,1.009622,-0.445772,0.23018,1.376109,-0.753142,-0.01947,0.01878,-0.00046,-0.02241,0.03522,0.01607
-0.465973,1.030708,-1.463665,-0.696161,0.656441,-1.66695,0.844207,1.205758,1.464059,0.680798,-1.465695,0.8661,-0.420948,-0.157619,0.35886,1.361814,-1.335738,0.084596,-1.497057,-0.020613,-0.00348,0.06548,-0.02694,0.02856,-0.01868,0.0322
1.590181,1.060779,0.647235,-0.255844,-0.659504,0.286683,-0.68158,0.073243,-0.793673,-0.595905,0.588152,-0.747363,0.239826,-0.623053,0.427039,-0.815234,-1.373358,-0.880412,1.151725,0.725049,-0.02324,0.04236,0.04894,0.06795,0.05518,-0.00029
0.175194,0.280439,-0.407059,-1.218043,1.194146,-1.565456,0.846923,-1.127441,-1.321557,-0.379646,1.694308,-0.920837,-0.857257,-1.667471,-0.596387,-0.685274,0.915829,1.264069,0.933085,-0.125161,0.01313,0.03345,0.07146,0.02677,0.03863,-0.0061
-1.163274,0.064565,1.058284,1.587829,-1.28755,-0.917727,-1.554135,-1.251197,-1.188816,1.241915,0.941138,-0.985986,0.165725,0.761351,-0.805784,-0.309421,-0.606983,1.669874,-1.185027,-0.177869,0.05713,-0.01529,-0.00795,-0.00919,-0.05566,0.005
-0.282855,-0.654545,-1.361898,-1.369074,1.53513,0.710548,-0.535246,1.371067,1.024884,-0.110199,-0.529457,1.191162,-0.645061,1.44704,1.512746,-1.381322,0.89915,0.33684,-1.512824,0.723927,0.02651,-0.0482,0.00472,-0.03678,-0.03174,-0.02634
0.056401,-0.346674,0.47863,-0.329376,0.704068,0.048131,-1.624899,0.960885,-1.662058,-0.82779,-0.49179,-1.343374,-0.189985,0.031451,1.652415,1.169517,1.441444,-1.697429,-0.542566,1.555752,-0.06953,0.03676,0.03981,0.05666,0.05492,-0.00046
-0.198303,0.582341,1.124767,-1.145578,1.115034,-0.046237,-1.222899,0.087776,-0.670012,0.686046,1.351211,-1.758615,0.745965,0.114461,0.721073,-1.105054,-0.549767,0.101796,-0.180435,1.389978,0.01501,0.05508,0.02218,0.02949,-0.02445,0.00409
-0.515648,-1.454764,1.141984,-1.215894,0.676567,0.783262,0.135429,-0.572192,0.891517,-1.628682,-1.642848,-1.726644,1.370914,-0.918735,0.254651,-0.126778,-0.366024,-0.43065,-0.007092,1.683324,0.03748,0.00845,-0.02479,-0.01072,-0.02346,-0.04776
1.402114,-1.19032,-1.446512,-0.758697,-0.463283,0.733441,-0.273889,-0.497035,1.449785,1.245384,0.00683,-1.60699,1.536259,0.87272,0.168748,-0.162693,-1.348078,1.209018,-1.086892,0.347188,0.04833,0.03331,0.0558,0.01562,0.07368,-0.02532
0.12098,0.243928,1.591132,-0.991971,0.960666,-0.861552,-1.523828,-1.209215,-1.352954,-1.216129,0.85931,1.536592,-0.482583,-1.638096,-1.518838,-0.477284,-1.374505,-1.747412,0.627891,-0.361943,0.05804,-0.01288,0.00225,0.06118,0.04377,0.04758
-0.974108,1.474971,-1.638196,0.546678,0.743633,-1.116697,-0.34851,-0.940358,0.584871,0.766082,0.838592,1.172378,-0.32027,1.572113,-0.219007,-0.048121,0.86626,0.453934,-1.681597,0.008769,0.00299,-0.05635,0.02354,0.06829,0.03682,0.0508
1.191575,-0.27508,0.961541,0.013588,0.068622,1.386344,-1.550274,-1.37959,0.808879,1.487285,1.777431,-0.631743,1.445624,1.446961,1.492098,0.9556,-1.100899,-1.040342,-1.376534,1.202997,0.00278,0.02513,0.0758,0.00887,0.07849,0.0396
1.189417,0.296697,-1.714323,-1.410295,-0.423931,-1.012088,-0.401272,-0.452114,0.720224,-1.110284,0.270222,0.328927,-0.846814,-0.012957,1.022923,-0.690739,1.632538,0.089879,-1.190088,1.261448,0.00523,0.04913,0.07314,0.07151,0.01101,0.01467
1.570079,0.422079,-0.064409,0.190386,1.668488,-0.962644,1.388401,1.373249,0.978785,-0.932653,-0.368418,-1.840757,0.24775,1.111729,-1.248955,0.01878,-1.327773,-0.278769,-0.03907,-1.068348,0.04543,0.00523,-0.07031,0.0133,-0.00707,0.04842
0.065453,-1.530978,-0.081656,-1.614183,0.373594,-0.866745,1.364839,-0.32152,-0.397283,0.950327,0.140667,0.086516,0.710889,-1.091084,1.556595,0.893454,0.521136,1.629723,0.260676,-0.874427,0.02702,-0.03193,0.04462,0.06077,-0.06668,-0.0897
0.857275,0.086899,-0.712036,0.458952,-0.191996,1.65917,-1.173364,-0.391318,-1.580293,0.392072,-1.377128,0.361305,1.266843,1.439389,0.236092,1.125094,-0.428278,-1.308123,1.3212,-0.786823,0.02466,0.05554,-0.02723,-0.04196,-0.04368,0.04395
-1.727839,-0.36063,-0.134275,0.01475,-0.296865,-0.488717,-0.019506,1.465267,-0.589719,0.312498,0.215363,-1.239332,-1.054753,-1.028157,-0.277228,0.921124,-0.308021,0.581382,-0.049277,0.31222,0.04249,0.00303,-0.02622,-0.0322,-0.0619,-0.04437
-1.582963,0.174901,-1.830543,1.03982,-0.759313,-0.006875,0.086518,-0.746248,0.992706,1.286316,-0.570192,0.422106,1.202627,1.485025,-0.839215,0.094396,0.606053,0.85579,-1.091204,-1.318215,0.04974,-0.05437,-0.06502,0.07762,-0.02057,0.01649
0.353769,0.595443,1.457077,-0.614138,-1.289186,1.324138,-0.990031,0.254023,1.661685,1.58463,-1.588583,-0.554016,1.232368,-0.825504,-0.902339,0.102287,0.657418,-0.347004,1.411453,-0.952735,-0.06432,-0.01637,0.04639,0.01521,0.04865,0.02812
0.471689,-1.528247,-0.512892,-0.911993,1.693623,-1.523776,-0.428177,-1.272957,-0.880155,1.191142,-0.121262,0.142754,0.251669,-0.569235,-0.080251,0.58047,1.002105,-0.950399,1.446806,-1.461758,-0.074,-0.04425,-0.07526,-0.01728,0.03994,-0.04332
0.422987,-0.499461,0.814166,-0.468,-0.355433,-1.147382,1.438668,0.788496,-1.704048,1.452987,1.353198,1.327689,0.478787,1.563347,-0.240994,0.192487,1.106473,-0.33402,-0.72301,-1.216748,0.0518,0.06358,0.07138,-0.06073,-0.05957,-0.01008
-0.285696,-0.719223,-0.31939,-1.356185,-1.176227,0.642689,-1.297922,1.256925,-1.614167,1.221287,1.140769,-0.136108,-1.420773,-0.015415,-0.230547,-1.389855,-0.463162,-0.674423,0.571154,1.287216,0.06643,-0.00283,-0.02644,0.05433,-0.02728,-0.07067
0.477615,0.533685,-0.48302,-1.300677,-0.613294,-1.240643,-0.191811,-0.695489,-0.670128,0.534392,-0.916931,-1.257852,-1.08563,0.457053,-1.318752,1.157281,-0.443693,0.861276,1.088644,-1.238209,-0.00477,-0.05412,0.04363,0.013,-0.02303,-0.01152
0.015081,0.877683,1.191577,0.340347,0.855453,0.272671,-0.007385,0.258749,1.454199,1.281628,1.092866,-0.234291,-0.806518,-0.843356,-1.424392,1.485067,0.777223,-0.465073,-0.652044,1.163472,-0.04281,-0.00671,0.0152,0.01724,-0.04774,0.05561
-0.439371,0.302094,-1.043554,-0.391163,-1.48408,-0.318728,-1.350667,-0.856673,0.701034,1.05992,-0.502838,-0.162222,0.087391,1.165297,1.78184,1.239504,0.417779,0.076042,1.180056,-1.30064,-0.03676,0.03688,0.04219,-0.00058,0.00385,-0.0262
-0.441128,1.334079,0.38753,-0.243944,0.003955,1.207444,-1.07344,1.458791,1.199154,-1.216457,-0.567011,0.274375,0.131845,-1.151739,0.738348,1.198006,1.009438,-1.125782,-0.763034,-1.498213,0.07696,0.02237,0.00611,0.0273,0.00551,-0.00112
0.74034,-1.134972,-0.004627,-0.954614,1.535603,-0.550616,0.378156,-1.230809,-1.18842,0.117064,1.456034,-1.638286,1.422927,-0.260807,-1.157275,0.16001,0.266672,1.486829,-0.114019,-1.216957,0.01071,-1e-05,-0.01041,-0.03506,0.05734,-0.03074
0.283798,0.468527,-1.101908,-0.738179,0.706854,0.889198,-0.439565,-0.874566,1.102585,-1.318337,0.761269,-0.336054,-1.015639,-0.70993,-0.701959,-0.515713,1.259777,-0.235211,-1.249723,1.601001,0.01403,0.01648,-0.06198,0.02311,-0.06921,0.01854
1.160758,-0.752452,-1.455358,1.318004,0.277157,-0.968091,-1.250055,0.01303,-1.435508,-0.794995,1.154163,-1.343607,-0.762103,1.017665,1.127534,0.128182,0.158819,-1.781079,0.445684,-0.501329,0.06928,0.05469,-0.05826,0.07466,0.07894,0.05915
-1.446043,-0.014234,1.463138,1.248027,1.068853,-0.398059,0.352202,-0.045167,0.773606,0.391252,1.426827,-0.883789,-0.271914,1.584873,1.068594,-0.291943,0.204435,0.468168,0.63986,-1.40437,0.01758,-0.03301,0.0011,-0.04287,0.07093,0.03258
1.650191,-0.259963,0.581005,-0.563945,0.424485,-0.906652,-0.114408,1.257751,-0.171571,0.068229,-1.060514,1.606759,0.666593,-0.516393,0.206228,1.619563,-0.614275,1.051325,1.69491,-0.70555,0.00748,0.05838,-0.02915,-0.05446,-0.0381,0.00835
-0.031453,0.521464,-1.131751,1.616605,0.428066,0.936071,-0.647832,-0.193242,0.389388,-1.515057,0.229092,0.551395,0.211204,-1.55687,1.01918,1.544081,1.55314,0.868876,1.075232,-1.671546,0.03576,0.03334,0.00459,0.04328,0.02356,0.07446
-0.520076,1.218518,-1.622102,0.771864,0.995599,0.649764,-1.734465,-1.546336,0.648007,-0.462591,-1.109228,-0.12633,0.693663,-1.477084,-0.664552,-1.037586,-1.009595,1.164335,-0.813551,-0.616272,0.03956,-0.02738,0.04854,-0.0352,0.07723,0.08189
0.343268,0.697241,0.715113,-0.932342,-1.409577,-1.079244,-0.22493,-0.43332,0.594038,0.800588,0.679627,-0.33716,-1.290273,-0.716777,-0.395862,1.475927,-0.670964,-0.780918,-0.22803,1.424616,-0.05763,0.07791,-0.05427,0.04886,0.05402,-0.02411
-0.883309,-0.671542,-1.538541,0.082617,-0.573477,0.067038,-1.320081,1.423266,1.13145,0.32306,-0.626869,0.31528,0.144835,-0.245348,-0.414304,0.100715,-0.873997,-0.14552,1.009116,-0.591876,0.0656,-0.01549,0.02213,0.03317,0.0027,-0.01749
0.298602,-0.533557,-1.094722,0.569066,-1.55766,-1.116245,0.584537,-1.248135,1.690741,1.520238,-0.787386,1.103247,0.112335,0.33616,1.669037,0.93661,1.342563,-1.762252,-0.304088,0.382172,-0.04721,0.0682,0.07018,-0.0408,0.00367,0.01246
-0.940382,1.42934,1.328154,-0.381294,-0.875484,-1.670754,-1.144197,-1.140213,0.118087,0.384645,0.47197,0.907871,0.509988,1.720403,-1.024145,0.252145,-0.116547,-1.137546,-1.59583,-0.059281,0.03098,0.0206,-0.00577,0.06962,0.07368,0.00424
0.814816,-0.074,-1.184701,-0.697091,-0.117646,-0.494927,-0.932217,0.892733,-1.449823,0.078352,-0.154262,-1.398504,-1.789743,0.327974,0.154453,-0.099722,-0.432695,0.564929,0.675953,0.517594,0.04696,0.01256,0.05843,0.07449,0.0572,0.01916
0.996476,-0.840079,1.171717,0.134567,-0.648401,-0.246973,0.18292,-0.09209,0.358532,-0.868907,-0.65435,-1.78714,-0.698233,-0.83448,-0.448402,-0.977846,1.167047,0.187588,-1.451833,-1.39246,-0.05859,-0.00417,-0.01202,-0.00279,0.04346,0.01716
-0.110773,-0.544897,-1.496424,-0.560523,0.163396,1.500237,0.852354,1.60909,-0.766537,-1.417718,-1.425114,0.623035,1.479539,-1.255124,-1.017064,0.08594,-1.343827,-1.478228,0.042209,-0.483507,-0.07241,0.03456,-0.03667,0.05263,-0.0555,0.00804
-1.501029,0.892452,-0.928941,-1.266021,0.529812,-0.701736,0.579541,0.654633,1.303551,-0.239028,-0.767596,0.316072,-0.46226,0.405003,0.703605,0.723871,1.592958,-1.762271,-1.569963,0.214491,-0.05395,0.0519,-0.01421,-0.0359,0.0374,-0.0529
0.109445,1.232657,-0.491613,1.262059,0.303239,1.158455,0.518598,-0.08706,1.409934,-0.920975,0.522295,-1.738908,-0.776702,-0.419149,-0.261837,-0.928361,1.176984,0.103495,1.032674,0.327415,0.06713,-0.00444,-0.04157,-0.02076,0.07273,0.05033
-0.714315,-0.823069,0.586066,-0.569026,0.951282,-0.937648,0.123278,1.308878,1.028825,1.686295,-1.361645,0.194642,0.501312,0.246313,0.336818,-1.070033,-0.258451,-0.54549,1.409629,-1.043811,-0.06845,-0.01236,-0.0542,-0.06454,-0.05975,-0.04674
-0.867877,1.768829,-1.040196,-1.101845,-1.400056,1.353996,-0.78103,-0.766936,0.901573,1.507952,1.038275,0.305545,-0.28279,0.22685,0.218267,-0.767325,-0.228055,-0.539585,0.305514,-1.215014,-0.00515,-0.05317,0.0439,-0.06922,-0.03049,-0.04162
-0.999568,-0.499258,0.714445,-0.021111,-0.774894,-0.520995,0.535379,-1.064289,1.345072,0.06997,0.122949,0.690949,1.157117,1.135459,-1.408195,-0.592053,0.395514,-0.814499,-0.851271,0.869747,-0.05142,0.07557,-0.04566,-0.0233,0.00223,-0.05162
-0.754635,-0.586945,0.689984,-1.62128,-1.449093,0.816599,-1.646092,1.287926,-1.226482,0.397637,0.101962,0.739456,0.398364,-0.527163,1.270205,1.486452,0.083406,0.040356,-0.120501,-1.170965,-0.02695,0.07369,0.05244,0.04126,0.05544,-0.08533
0.293366,-1.471393,0.668543,-1.680622,-0.002238,0.275063,0.514945,-0.728489,0.931147,-0.313502,0.499604,1.699995,-0.487557,1.679129,-1.148091,-1.323308,0.034257,0.402761,-0.820258,1.76563,-0.01404,-0.07662,0.05316,-0.04654,-0.04015,-0.09195
-1.524659,1.553577,0.356772,0.436579,1.161699,-0.611556,-0.616144,1.336199,0.661378,0.793429,-0.398417,1.578836,-1.808728,0.654237,-0.051723,-1.109361,0.630381,0.415881,-0.31548,-0.462961,-0.07616,-0.06949,-0.07029,-0.01758,0.00844,-0.01009
-0.571915,-0.664585,0.005488,0.802552,-1.11909,1.699594,1.5254,-0.103306,-0.969669,-1.487336,0.919037,0.137115,1.638521,-1.397767,1.493769,-0.893547,0.184745,1.277499,-1.09478,1.259794,-0.01311,0.01757,-0.00184,-0.01351,0.03229,-0.02544
0.446002,0.675116,-1.13481,-0.350561,-0.77345,0.768339,-0.495832,-1.366512,-0.47534,-0.130768,0.771234,-0.671279,0.086484,-0.88161,-1.620256,1.571191,-0.642787,1.353453,-0.243106,0.099556,0.0769,-0.04251,-0.0515,0.018,0.04691,0.02535
1.271193,1.569219,0.812481,0.868797,0.53607,-1.334981,0.13435,-1.529613,1.311251,0.052433,1.778299,0.698662,1.264768,1.250243,-1.160835,1.215181,0.933555,-1.08087,-1.631411,0.665055,-0.05802,0.00378,0.01084,0.00233,0.05845,0.03996
-0.053139,1.731168,-1.007043,-1.402652,0.038006,1.308843,1.507013,0.257493,0.596697,0.659034,-0.574666,0.707184,1.337053,0.41147,1.094674,-0.548901,-0.634981,0.262531,-0.797024,0.731634,-0.04927,0.03809,0.0717,0.00118,0.02772,0.00164
-1.215813,-1.289493,0.318587,-0.106847,0.433686,-1.552653,-0.682198,-0.611995,-0.524718,0.365652,0.047065,0.835589,-1.548768,-0.013255,0.55206,-0.556475,1.326587,0.579808,1.224756,1.447437,-0.06299,-0.07723,-0.01046,-0.06827,-0.07047,-0.06041
-1.614708,0.128227,1.516906,1.361811,1.324595,0.780246,0.13648,1.445262,-0.466924,-0.790798,1.101282,-0.588147,0.123849,0.408197,-0.653319,1.551427,-0.721268,0.854256,0.930593,-0.279075,0.00438,0.01423,-0.01881,-0.03101,-0.03369,0.04198
0.00467,-1.115334,-1.320386,0.742418,-0.050887,1.499137,-1.681611,1.002711,1.060288,0.105448,-1.4669,0.221347,0.657962,1.696567,0.097979,-1.229365,1.291712,-1.740896,-1.265993,-1.112863,0.03186,0.05381,0.05905,0.01247,-0.06455,0.01317
1.449459,-1.715335,0.275055,-0.077384,-0.500437,-0.476042,0.355562,1.572559,-0.747806,-0.785856,0.419812,0.715228,-0.695424,-1.585371,0.406221,1.025565,0.609097,-0.981827,1.253216,-0.549795,-0.07008,-0.07488,0.04258,0.0224,-0.00017,-0.06572
-1.428905,-0.528334,0.524438,0.383791,0.60913,0.622657,0.061846,0.393647,-0.216601,1.124977,-1.567209,-1.184699,-1.213181,-0.570268,0.170887,-0.420606,-0.0273,0.769121,-1.564012,-0.252357,-0.03196,0.03137,-0.01812,-0.0461,0.0747,-0.02542
1.596752,-1.291905,-0.037298,-0.181938,0.653047,0.815646,-1.147262,-1.054176,1.241017,-1.050029,-1.060296,1.438618,1.615451,0.063994,-0.64514,-0.09941,-1.288651,0.272849,0.631436,0.113117,-0.07252,-0.01283,-0.06287,-0.04183,-0.02824,-0.02651
-0.054423,-0.245019,0.683256,-1.581409,1.542096,-0.940388,0.964102,-0.452335,0.648783,0.484796,0.831317,1.582448,-0.705017,-0.705991,-0.831704,1.266937,-1.625074,-0.993044,1.635629,1.742943,-0.02588,-0.0583,0.01451,0.01087,0.02646,-0.0217
-0.116408,0.407694,0.20311,0.297253,0.490386,1.455055,-0.216326,-1.498249,0.65245,-0.161357,1.059153,-0.602519,-0.106192,0.471468,1.739373,0.650483,-1.408078,-0.999515,1.226467,-0.908246,0.0723,-0.0242,-0.01023,0.04251,0.0235,0.02074
0.528412,-0.349646,0.058671,1.623308,-0.914057,-0.679266,1.327605,0.876294,-0.820453,0.381806,1.048464,0.234267,-1.817114,-0.473265,1.354638,1.159822,-1.357998,1.453108,-0.436349,-0.341577,0.07286,-0.00188,0.05675,-0.03731,-0.03649,0.03012
-1.306652,1.070861,-1.5432,-1.443086,-0.879678,-0.076372,1.276438,-1.481919,-1.188795,-0.964568,0.507475,0.5679,1.46531,0.134099,0.866708,0.179217,0.655139,-0.292434,-0.051797,1.236075,0.07229,-0.06539,-0.01977,0.06422,0.00913,-0.05662
1.575108,1.466656,1.19948,-0.921275,-1.683003,-0.517682,1.432926,-1.513341,0.996256,-0.127968,0.858126,-1.264804,1.317862,-1.667044,0.79539,1.008083,0.715033,1.275867,1.439011,-0.781004,0.05254,-0.01533,-0.00278,-0.02931,-0.044,-0.04998
0.885667,0.659193,0.587496,0.450847,0.486615,0.562127,0.541024,0.186308,-0.727334,1.46764,0.079916,0.139631,-1.650902,0.826234,-1.578423,-1.721366,1.515955,0.08907,0.71727,0.665313,-0.02788,-0.05056,-0.03895,-0.02305,-0.06897,0.05219
1.378401,0.361129,0.222558,0.785122,-0.115939,-0.343038,1.317422,0.96565,-1.541167,-0.698929,0.369696,1.416303,0.610431,0.773919,-0.84044,-0.343937,-0.192123,-0.851929,1.269444,-1.436185,-0.06022,0.04073,0.02416,-0.07625,-0.06492,0.05304
1.283683,-0.409513,-0.69739,-0.783471,-0.182271,-1.463652,-0.002089,1.515419,-0.494789,0.745086,-1.308786,-0.022405,-0.195923,-1.269463,0.490013,0.845999,1.140724,-0.151845,-0.366671,-0.135721,0.04212,-0.00026,0.03034,-0.02626,0.01047,-0.01784
-1.442248,0.325112,-0.443974,-0.198741,1.392318,0.540587,-0.278172,0.510822,-0.682129,-0.833538,-1.466249,-1.775933,1.341041,1.380983,-0.119795,-0.579257,1.24374,0.671006,-1.586174,-0.116363,0.00798,-0.02312,0.02777,0.07523,-0.00905,-0.04162
-0.370218,0.909903,-1.300179,0.626413,-1.516727,0.722616,0.909188,-0.419792,0.827076,-0.602221,1.683376,0.541976,-0.774217,-1.487679,-1.413659,-1.108248,0.255303,-1.583554,0.302855,1.407111,-0.06253,-0.0023,0.02807,-0.05405,-0.05585,0.05086
0.820324,0.377705,-1.030513,0.583407,0.685598,-0.824971,-1.495095,0.149728,1.687271,0.712608,-1.014709,0.98072,0.202237,-0.555203,-1.583835,1.239217,-1.670896,-0.726404,-1.039469,-1.020271,0.07434,0.03688,0.01592,-0.01868,0.07711,0.06742
0.855529,1.084291,-1.631347,0.507977,-1.179375,-1.437311,1.186579,-0.037829,1.306151,-1.471708,-0.141685,-0.987435,-0.173028,-0.71028,0.040055,-0.586249,-1.226495,1.779175,-1.019516,-1.224443,-0.0525,-0.03983,0.03317,0.0342,0.04833,0.04965
1.735515,-0.856407,-0.240364,0.37522,-0.453195,0.529803,-0.010671,-0.493559,0.917137,1.740631,-1.282188,-1.602739,0.461443,-0.309961,-0.805344,1.28774,-1.551273,-1.362788,0.156174,-1.40378,0.02898,-0.05162,-0.06003,0.06864,0.03691,-0.00239
1.608357,-1.209262,-1.779178,-1.439331,0.248525,0.527244,1.551149,1.413984,0.681356,-0.415,0.134913,-1.085891,-0.185342,-0.167342,1.677947,-0.075947,-0.20797,-0.896709,0.989351,1.059349,-0.04112,0.00411,-0.01329,0.0768,0.03857,-0.01727
1.228836,0.249589,1.228832,-0.292462,-1.581468,-0.903751,-1.425313,1.255241,-1.521192,-1.235515,-1.420471,-0.801557,1.078146,-0.21746,-0.458662,0.02325,1.386997,1.233879,0.456943,1.390871,0.00317,-0.07322,-0.06399,0.0333,-0.00883,0.01912
1.454859,-0.282385,-0.677016,-0.571938,1.274315,1.177988,-1.597811,-0.837542,1.22592,0.997443,0.203664,1.042266,1.138889,-0.801298,-1.580383,-0.97303,0.852199,-1.016317,1.639229,1.451814,0.05318,-0.01974,-0.00943,-0.06401,-0.00965,0.03061
-1.668689,0.563926,-0.068791,-0.943513,1.020768,-0.532501,0.326364,1.489537,1.69779,0.583095,-0.281056,0.86242,-1.66536,-1.154292,0.729076,-1.656234,1.444594,-1.3201,-1.06539,1.261037,-0.04291,0.03453,0.01599,0.05395,-0.06166,-0.06813
-1.492358,-1.47133,0.71425,-1.002955,-1.421732,-0.606952,0.669157,-0.728568,-1.493289,-0.426886,1.715238,1.629979,-0.279319,-1.189292,-0.578536,1.064017,-0.991728,1.195183,1.601291,-1.190018,-0.02731,-0.06987,-0.02141,0.04955,0.04258,-0.09542
-1.584953,1.130219,0.611103,-1.117882,1.540083,-0.680019,-0.41121,0.924654,1.444419,1.038259,-1.515186,0.381111,1.324871,-0.544171,1.047981,0.289275,0.769468,0.614758,1.428035,0.549179,-0.05957,0.07487,0.02764,0.07874,0.01424,-0.06575
-1.153474,-0.804784,1.144327,-0.932095,-0.146142,0.557829,1.619016,-1.495186,0.960699,0.50326,1.38939,0.488324,1.111463,0.673013,1.252554,1.095167,-0.820569,1.555818,0.762363,0.07103,-0.02668,-0.03803,0.0061,-0.0641,0.02875,-0.06094
0.741593,1.241387,0.253288,1.06055,0.654146,-1.358752,-0.989564,0.769584,1.263707,-1.182476,0.703268,0.747521,0.900369,-0.804952,0.704353,0.894669,-0.799134,0.345418,0.394345,-0.752758,-0.00816,0.00595,-0.01459,-0.02994,-0.03086,0.05606
1.538705,-0.334382,0.831278,-0.646408,1.013143,-0.998798,0.493613,-0.869367,0.494345,0.626365,-0.103167,-0.12234,1.143445,1.54788,-1.650392,-0.508308,1.387065,-1.2181,-0.594167,0.106587,0.01382,-0.04143,-0.00281,0.02592,-0.03998,0.0423
0.499857,1.181218,0.714927,-0.571071,-0.815354,-0.952341,0.647961,1.211279,1.443603,0.86485,-0.229089,1.554696,-0.979428,-0.582807,0.214047,0.224662,1.622926,1.044288,-0.589978,-0.60842,0.02937,0.03843,0.02167,0.04426,0.03647,0.02035
-0.975436,1.329581,-0.843934,-1.046347,1.143998,1.631991,-1.164441,-1.449859,0.161983,-0.719621,-1.51534,1.209048,-0.247435,-0.617729,0.351151,-1.094245,1.087044,-0.322776,1.074421,-0.228255,-0.07931,0.0039,0.02103,-0.0076,-0.04341,-0.00542
0.956713,-0.26916,0.85634,0.891907,-0.89153,0.475224,-1.463922,1.128941,0.576305,1.265821,-0.510773,-0.035767,-1.556626,-1.554222,1.691498,0.600761,-0.951423,0.85324,1.113276,-1.223146,0.05364,-0.04588,-0.07014,0.00643,-0.01743,0.03745
0.003542,1.150249,-1.312126,1.256708,1.578324,1.57547,1.562831,1.522365,0.466064,-1.527696,-0.284041,1.635428,0.710971,0.014367,-0.078641,-1.546868,-1.443744,1.122191,-0.83737,1.63955,0.00833,-0.03014,-0.04618,0.00162,0.04759,0.09216
-0.928231,0.27582,-0.011477,0.392684,0.267952,-1.027678,-0.5057,1.55853,-1.428627,-1.284169,0.367114,0.448305,-0.042524,-0.287938,-1.131731,0.925271,-1.323813,1.623824,1.098868,0.268453,0.04528,0.0313,-0.04061,-0.01802,0.04159,-0.00245
-0.614391,0.077353,-1.781809,-0.787749,-1.216288,-1.715339,-0.448046,0.039254,-0.1958,-0.466545,1.263275,-0.328948,-0.261378,1.172721,-0.208539,1.08838,-0.109623,1.083189,-0.005744,-0.565165,0.01558,0.02897,0.04213,0.00199,-0.00629,-0.00976
