oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,target_oz21,target_oz22,target_oz23,target_oz24,target_oz25,target_oz26
-1.162154,-1.650043,1.549108,1.451013,-1.6065,-0.67922,1.433756,0.074458,0.573959,-1.347274,-0.466194,-0.331086,-1.237947,-0.753507,0.488437,-1.665843,1.242393,1.695603,-0.027937,0.777512,-0.07366,0.00592,0.00109,-0.00159,-0.02771,-0.00544
-0.50331,0.641977,0.0975,-1.282284,1.1996,-1.62255,1.646281,1.464069,-0.148963,0.691944,1.344358,1.560206,0.158826,-1.250547,-0.182563,0.702101,-0.289543,1.624278,0.063799,1.024525,0.03975,-0.00272,0.06497,0.04726,-0.00579,-0.02225
0.947249,-1.379494,-0.904362,0.1531,0.122663,0.530617,-1.703589,0.192499,-1.553439,1.204033,0.284842,-1.301094,-1.273525,0.949411,0.350288,0.714596,-0.31251,1.450311,-0.95839,-0.170202,0.0519,0.03152,0.00893,0.04414,-0.07468,-0.01344
1.501592,1.400558,0.798647,0.075975,0.707778,0.415793,0.221648,-0.872344,1.323003,-1.447591,-0.274808,0.551343,-0.922197,-0.394721,-1.585996,0.014914,-0.936315,0.503492,-0.631329,0.462449,-0.05905,0.06507,0.06657,-0.04107,0.04937,-0.00971
-1.23332,0.122408,1.343857,1.7527,-1.699597,1.304002,-0.38557,0.228456,-1.147239,0.222768,-1.176881,-0.299182,-1.632283,-0.480577,1.606958,-0.778472,0.313288,-0.854424,1.069809,1.294825,0.0367,0.05187,-0.0036,0.01201,0.01973,0.02512
-1.463155,-1.216877,-0.857005,-0.939889,1.651929,0.25117,-0.081291,-1.199916,0.675996,0.38686,0.39249,-0.612493,-0.385646,-1.314641,-0.544321,1.456518,-0.670369,0.448874,-1.652519,1.221507,-0.01417,0.0674,0.03081,0.03622,-0.05935,-0.0492
1.303263,-0.014021,0.109599,-0.586065,-0.634383,1.579517,0.543291,0.050497,-1.534391,-1.115438,-1.244083,0.651137,-1.257107,0.957643,0.105608,0.32939,-0.564041,-0.654882,0.245675,1.765191,-0.02921,0.04592,-0.06393,-0.03095,-0.02034,-0.00434
-1.35159,-1.505423,1.271785,0.989159,-0.15442,-1.311947,0.612699,-0.327855,0.220202,-1.05498,0.745627,-0.38628,0.513739,0.966467,-1.012571,-0.596975,0.537699,1.582316,-1.2395,0.72746,-0.00232,0.02635,0.02654,-0.05738,-0.04785,-0.01763
0.849033,0.026309,-0.863844,0.648819,1.261346,1.484973,0.207891,-0.593598,1.2608,-1.199759,-0.665423,-0.299082,-0.987969,-0.027203,-0.46737,0.683617,-0.137647,0.354479,-0.266597,-1.473436,-0.00379,0.00753,-0.03752,-0.00183,-0.0633,0.06306
0.543337,0.627957,-0.974681,1.161044,-0.926532,0.695479,0.714981,1.18415,-0.908027,0.373471,-0.030075,-1.777257,1.625974,-0.113891,0.554079,0.025492,0.413265,0.752548,-0.419445,1.185101,0.01926,-0.06012,-0.0766,-0.07082,-0.06905,0.0572
-0.614391,0.077353,-1.781809,-0.787749,-1.216288,-1.715339,-0.448046,0.039254,-0.1958,-0.466545,1.263275,-0.328948,-0.261378,1.172721,-0.208539,1.08838,-0.109623,1.083189,-0.005744,-0.565165,0.01558,0.02897,0.04213,0.00199,-0.00629,-0.00976
-1.010113,0.650893,-0.162576,0.699233,0.188688,-1.339608,1.143762,-0.672483,-1.41228,0.755571,-0.030742,-0.747237,-0.561419,1.025451,-0.461506,-1.55527,-0.613927,0.739034,-0.017417,1.24058,-0.0132,0.05698,-0.04436,-0.06254,-0.04272,-0.00418
0.259825,-1.097133,0.260728,-1.129184,-1.375265,-1.523041,-0.720462,1.591643,1.154261,1.39676,0.365365,-0.055498,-0.896574,-0.46037,-1.602287,1.65702,0.393956,0.177701,0.521948,-0.517726,0.02276,0.04564,-0.06463,-0.04743,-0.07017,-0.07643
0.47676,-0.937394,0.933663,-1.60087,-0.966171,1.318572,0.013652,-1.500477,-0.301682,0.841876,1.628769,1.284657,-0.767017,0.74757,-0.805126,-0.450192,-0.823535,0.026315,1.046487,-1.652996,-0.07373,-0.01855,-0.04092,-0.0049,-0.05118,-0.07394
0.641144,0.147015,0.497183,-0.899728,0.225892,0.134391,-1.569188,0.549801,-0.274197,0.376183,-0.886772,-0.164068,-1.378252,0.126912,-1.20409,1.286906,-0.462561,1.588501,-1.27945,0.300416,0.02855,0.07182,0.03281,0.03626,-0.00444,0.01042
0.398464,1.754749,-0.977173,-1.32022,0.788246,1.025755,-1.106887,1.59034,0.596866,0.823788,-0.25609,-0.245556,-0.126473,1.104076,0.189025,0.488539,0.638652,1.25295,-0.119111,0.146288,0.05608,-0.05862,-0.01974,0.00239,-0.04604,0.00467
0.139048,0.598635,0.291863,-1.423045,0.0296,-0.953888,0.639714,-0.96849,-0.686721,0.327353,-1.454956,0.561236,-1.037711,-0.938143,1.466595,-0.5395,1.60215,-1.504544,0.577444,0.291955,-0.0387,0.05684,0.07565,-0.06934,0.01199,-0.00787
-0.828948,0.541246,-1.506213,-0.002062,1.424931,0.226354,1.125129,0.275158,0.236601,0.116769,0.647717,-0.897312,0.634164,-1.078743,1.047361,-1.684462,0.574187,-1.053326,-0.282904,0.63294,-0.0722,0.06879,-0.0268,0.02426,-0.01293,0.02304
1.059132,-0.646566,0.820205,-0.201763,1.288495,1.55091,1.034634,1.598214,0.368623,0.920755,-1.375658,-0.627336,1.137599,-0.061436,-1.156481,-0.461387,1.398554,0.151013,0.09093,-1.180693,-0.06137,0.06927,0.03761,-0.03244,-0.05801,0.01228
0.305555,1.288627,0.666542,1.50793,1.084619,0.449307,-0.138504,0.348178,-0.831769,0.142642,1.347244,-0.080936,0.08155,0.729274,-1.448707,0.69371,-0.455054,0.489248,-0.58581,1.500647,0.00847,-0.02617,0.07109,0.00293,0.01001,0.09984
1.191575,-0.27508,0.961541,0.013588,0.068622,1.386344,-1.550274,-1.37959,0.808879,1.487285,1.777431,-0.631743,1.445624,1.446961,1.492098,0.9556,-1.100899,-1.040342,-1.376534,1.202997,0.00278,0.02513,0.0758,0.00887,0.07849,0.0396
1.1342,-1.620089,0.548194,0.995674,-1.266513,0.500356,-0.566147,-0.489057,1.540315,0.693009,-1.365188,-0.340595,1.677375,1.167361,-0.99326,0.945045,-0.071357,-0.115632,1.027584,0.320419,-0.02005,-0.06338,-0.07185,-0.05259,0.07007,-0.05215
0.780157,-0.881264,1.167637,-0.012435,-1.659917,0.573396,0.552933,-1.393289,1.759836,0.0956,-0.567013,-1.583241,0.759187,1.126967,0.597367,1.623268,-1.210932,-1.731182,-0.710718,-0.791055,-0.0149,0.0387,-0.03106,0.0509,0.0487,-0.01299
-1.455637,-0.023948,-1.827414,-1.224205,-0.626117,1.016107,1.102081,-0.660492,1.554618,0.153325,-1.379421,-1.419674,1.551741,0.689355,-1.169798,-0.361354,1.231662,-1.307168,0.218164,-1.540341,0.05264,-0.03622,0.05584,0.06951,0.07014,-0.04016
0.741593,1.241387,0.253288,1.06055,0.654146,-1.358752,-0.989564,0.769584,1.263707,-1.182476,0.703268,0.747521,0.900369,-0.804952,0.704353,0.894669,-0.799134,0.345418,0.394345,-0.752758,-0.00816,0.00595,-0.01459,-0.02994,-0.03086,0.05606
-0.036542,-0.83392,-0.783214,-1.600876,1.154188,-0.38368,-1.201923,0.885508,1.578445,-1.234349,1.464751,-1.861689,-1.727885,-1.579517,-0.767139,-1.573334,-1.681151,0.454663,-1.44487,-1.046245,0.05413,0.0442,0.01073,-0.063,-0.01146,-0.0541
-0.754341,-0.15805,0.514698,-1.340084,1.549561,0.754244,1.114164,-1.465303,0.845537,-1.52397,-1.3119,-0.55868,0.165197,0.264199,0.24626,-1.283747,-1.136558,1.167476,-0.132994,1.461165,-0.01778,-0.02409,-0.01681,-0.03728,0.01116,-0.03137
0.16623,0.215149,-1.121587,0.097879,-1.03892,0.816139,-0.890937,-1.411709,-0.323609,0.924005,-1.541832,-1.40985,-0.178434,-0.485034,-1.412576,1.64297,-0.897945,-0.485818,-0.734698,-0.304069,-0.02905,0.05854,0.03075,0.02945,-0.01889,0.00719
0.590396,-1.396102,-0.138124,0.159082,-0.086334,-0.649988,1.494664,0.968005,-0.703899,0.375294,-1.583057,1.563886,0.452813,-1.682663,1.434465,1.547922,-0.364019,-0.233613,-1.552865,1.043112,0.00931,0.03658,-0.05985,-0.06061,-0.0345,-0.05118
-0.571915,-0.664585,0.005488,0.802552,-1.11909,1.699594,1.5254,-0.103306,-0.969669,-1.487336,0.919037,0.137115,1.638521,-1.397767,1.493769,-0.893547,0.184745,1.277499,-1.09478,1.259794,-0.01311,0.01757,-0.00184,-0.01351,0.03229,-0.02544
-0.744528,1.444141,-1.466309,1.310247,-0.461807,-1.486117,-0.318011,1.222272,1.752286,-1.526714,-0.17556,0.812406,1.488653,1.152046,-0.960998,0.74318,1.583292,0.905808,-0.505701,-1.351091,-0.00435,-0.06599,-0.01803,0.00217,-0.03818,0.05855
-1.031001,-1.356637,-0.360269,-0.560727,-0.092689,0.039466,-1.114575,-0.645926,1.389803,-1.563864,-0.766859,0.018702,0.986612,0.321153,-0.047021,0.924309,0.283292,-1.370633,-1.38049,-0.117384,0.03812,-0.01166,0.07321,0.0031,0.00634,-0.06685
-0.928231,0.27582,-0.011477,0.392684,0.267952,-1.027678,-0.5057,1.55853,-1.428627,-1.284169,0.367114,0.448305,-0.042524,-0.287938,-1.131731,0.925271,-1.323813,1.623824,1.098868,0.268453,0.04528,0.0313,-0.04061,-0.01802,0.04159,-0.00245
1.39824,-1.613166,0.908017,0.137391,-0.899354,0.958038,-1.381362,-0.892126,1.575692,-1.102867,-1.48129,0.72295,1.199538,-0.37224,0.773528,-0.863386,0.064077,-0.499842,-0.802568,0.258902,0.07092,0.01469,-0.03827,-0.06008,0.05013,-0.04676
1.596752,-1.291905,-0.037298,-0.181938,0.653047,0.815646,-1.147262,-1.054176,1.241017,-1.050029,-1.060296,1.438618,1.615451,0.063994,-0.64514,-0.09941,-1.288651,0.272849,0.631436,0.113117,-0.07252,-0.01283,-0.06287,-0.04183,-0.02824,-0.02651
0.692274,-0.965679,-1.625686,-1.619615,0.06488,-1.321818,0.687139,-0.858962,1.599775,1.357521,1.339245,-0.381622,0.501738,-0.871946,1.150743,1.512194,0.218395,-0.168242,-1.415009,1.773128,1e-05,-0.07024,-0.02587,0.03802,0.04992,-0.02039
-0.30085,0.426576,0.229168,-1.122803,-1.244852,1.541656,-0.713499,0.643824,0.792102,-0.655205,0.34959,-1.337969,0.760568,0.328268,1.780619,-0.888815,-1.015713,0.440926,0.857262,-0.515414,0.0488,0.00255,-0.04026,0.02132,-0.0578,-0.03694
-1.315462,-0.294398,-0.405593,-0.877142,0.234942,1.125367,-0.93063,1.4944,0.134327,-0.434748,0.586826,1.705299,0.824524,0.153776,1.048552,0.847145,0.234445,-0.385738,1.006261,0.636597,-0.03984,-0.02513,-0.05152,-0.07213,0.04434,-0.0676
0.803896,-1.287021,0.435376,-1.07011,-0.213672,-0.610011,0.600262,0.108898,0.362429,-1.365098,1.681559,0.625651,-1.314221,-1.280277,0.111737,-1.016133,0.642744,-1.743342,1.010844,-0.7688,-0.01903,0.05344,0.04768,0.01041,-0.02619,-0.06314
-0.324453,1.000374,0.964517,-1.681534,-1.087884,0.085882,-0.066216,-0.603963,-1.609815,1.472407,1.369058,0.639021,-0.386072,-0.53365,0.163765,0.032326,1.506896,-1.114005,0.837122,0.104525,0.00689,0.06333,0.02886,-0.05056,-0.00168,-0.03355
1.538705,-0.334382,0.831278,-0.646408,1.013143,-0.998798,0.493613,-0.869367,0.494345,0.626365,-0.103167,-0.12234,1.143445,1.54788,-1.650392,-0.508308,1.387065,-1.2181,-0.594167,0.106587,0.01382,-0.04143,-0.00281,0.02592,-0.03998,0.0423
0.130942,0.561992,-0.630045,0.830747,-0.32652,-0.619327,0.440959,-0.211651,-0.836202,1.51021,-0.356783,-0.029861,1.689081,-1.415093,1.221229,-0.344963,-0.371559,-0.000862,-1.360456,-1.384004,0.02395,-0.05838,-0.00026,-0.04891,0.06889,0.0418
-1.690802,-1.630802,0.442443,0.794611,1.399693,0.062023,1.672115,-1.114373,0.699,-0.764136,1.005858,1.033799,-0.045532,0.140326,0.311974,-0.479453,-1.101028,0.619399,0.549877,0.744946,0.00489,-0.05465,-0.07651,0.0735,0.00152,-0.02137
0.171238,0.071197,1.580164,0.733185,0.534962,-0.978682,-0.462832,0.817975,-0.534889,0.768924,-1.497372,-0.046371,-1.586495,0.181478,-1.066067,0.683334,0.563394,1.742323,1.109564,1.774868,-0.01208,-0.06799,-0.06563,0.02377,0.07462,0.07759
0.529562,-0.057353,0.729119,-1.272325,-0.278452,-1.217135,-1.00248,-1.358335,-1.601414,-0.130293,1.653752,-1.316315,-1.657565,-1.681328,0.340947,1.255999,-1.080569,0.32957,0.574664,0.527738,-0.0336,0.01479,0.04993,-0.0324,-0.05431,-0.01283
-0.216665,-0.312055,-0.314448,1.242368,-0.68603,0.075043,-0.488013,-0.207951,-0.043968,-1.316234,1.634921,0.429079,-1.110559,-0.630181,-0.570829,-0.740211,-0.404365,-1.794506,-0.043933,0.428622,0.04623,0.06019,0.02267,0.02397,0.05941,0.01722
-0.375886,-1.061443,-0.390789,-0.812813,-0.153783,1.169527,-0.327894,1.562652,-1.602199,-1.066094,0.646323,-0.273696,-0.029835,1.141698,-0.671641,0.4358,1.18751,1.555037,-0.156225,1.367358,-0.03704,-0.03374,0.02326,0.03833,-0.0303,-0.06542
1.487445,-1.098667,0.764495,0.105279,0.700219,1.29923,-1.696771,-1.114294,-0.486882,-1.130222,0.898652,0.958525,1.371636,1.192914,1.040725,0.911348,-0.721699,-0.793429,-1.591238,1.139847,0.06413,0.06691,-0.02942,0.06188,0.04834,0.01418
0.015081,0.877683,1.191577,0.340347,0.855453,0.272671,-0.007385,0.258749,1.454199,1.281628,1.092866,-0.234291,-0.806518,-0.843356,-1.424392,1.485067,0.777223,-0.465073,-0.652044,1.163472,-0.04281,-0.00671,0.0152,0.01724,-0.04774,0.05561
-0.746605,-0.012076,-0.127951,1.26325,-1.108075,-0.272381,1.468086,-1.38439,1.143025,0.779659,1.632411,0.91105,-0.602018,0.972459,-0.488372,1.487479,-0.582779,-0.725005,0.102957,1.472578,-0.01022,-0.03703,0.07755,0.01199,0.02103,0.00029
-1.291451,1.325205,-0.311743,1.616808,-1.537844,-0.898473,0.032659,1.634365,-1.652052,-1.463325,0.03462,0.306691,-1.561441,1.659685,1.63129,-1.537833,0.978639,1.678491,0.600976,1.179203,-0.06273,0.06969,0.0048,0.0735,0.05219,-0.01564
1.65878,-0.706209,0.502898,0.21396,1.351653,-1.226443,1.327652,0.719564,0.575574,0.79907,-0.120502,0.901163,-0.460794,-0.632686,-1.019888,1.403907,1.560661,-0.4489,0.354028,0.004216,-0.04541,0.00227,-0.05112,0.06535,0.07073,0.03567
-0.975688,-0.902988,-0.468687,0.585154,0.521909,-1.633118,-0.627152,-0.777535,1.209613,-1.321411,1.496364,-0.292187,-1.287027,-1.582464,-1.1893,0.693672,-1.283417,-1.286925,-0.26734,-0.000297,-0.05853,0.07291,-0.00854,0.05889,0.05016,-0.02501
0.734285,-1.638564,-1.152127,-1.618649,-0.815416,0.832294,1.482548,-0.405396,-1.64024,-0.956096,-1.333873,0.35311,-1.134215,0.587741,-0.614584,-1.615912,0.991573,-0.932871,1.454154,0.929313,-0.00052,0.0123,0.00555,-0.01385,-0.02534,-0.09971
1.212763,-0.988259,-0.169819,-0.33544,1.517983,-0.708273,1.389643,-0.576406,0.884153,-0.211193,0.062721,-0.003216,0.945355,0.812236,-0.194488,-0.351945,-0.495363,1.044253,1.271753,0.268153,0.07496,0.03258,0.05712,0.0235,0.05836,0.00867
0.403008,-0.611177,-0.516902,0.333993,0.535116,-1.609009,1.562268,0.619876,-1.582037,0.973136,0.133742,-0.457508,-1.440669,-0.692433,0.804806,-0.168431,-0.175742,-1.213405,-1.375514,1.437379,0.0716,0.01388,0.07173,-0.03982,0.07683,-0.0031
-0.627252,-0.515058,-0.760352,-0.685006,1.001391,1.55715,-0.119772,0.820625,1.179538,-0.658756,-1.249462,-0.343689,0.805319,-0.552436,-0.936188,-1.48455,1.106843,-0.14858,-0.15711,-1.326866,0.00795,-0.05262,-0.07463,-0.06629,-0.06458,-0.0356
0.683869,0.043298,0.991102,-1.60945,-1.161852,-0.683623,-0.278544,-1.576021,-0.396814,1.572032,-0.529844,-1.673154,1.360686,0.744917,-0.519459,-0.574277,-0.21404,-0.409057,-1.626889,-1.023144,0.05083,0.00706,-0.03735,-0.03517,0.0384,-0.0325
-0.875536,-0.333302,-1.750007,-0.744254,1.428914,1.607861,0.639317,0.296442,0.189119,-1.422794,0.876941,-1.877641,1.317889,1.717056,1.337177,1.349188,-0.789188,-0.009546,-0.285485,1.34046,-0.02802,0.0154,0.01483,0.05154,-0.00611,0.00262
-1.175217,-0.141689,-0.582214,-0.752435,-1.626874,0.580867,-1.499004,-0.936723,-0.347914,-0.982327,-0.618297,1.184943,-0.547218,1.287941,-0.635881,0.205891,-0.00138,0.881217,1.413302,-1.026791,0.01938,-0.07384,0.03343,-0.05359,-0.05423,-0.06389
1.46401,-0.942934,1.000293,-0.349165,-1.189484,-1.402704,0.172443,1.276405,1.046831,-0.738214,-1.568875,1.132897,0.740891,0.467633,-1.205126,-0.337156,1.399663,-1.77912,0.482201,1.698258,-0.04932,0.05406,0.06682,-0.00267,-0.04458,-0.00663
0.980482,-1.522569,-0.348425,1.760947,1.524571,-1.245987,-0.442084,-0.012992,0.582141,1.317216,1.294868,-0.052005,0.68216,-0.738942,0.145372,1.484761,1.226524,1.101733,1.318516,0.398709,-0.07749,0.05616,-0.03917,0.05991,-0.07526,0.01358
0.564627,1.214585,1.210769,-0.753492,-0.417367,-1.624287,0.176575,1.350445,-0.493289,0.588107,-0.949631,1.632406,-1.100146,-1.577503,0.186197,-1.151978,0.408813,-0.931497,-1.516692,0.666137,0.00776,-0.02903,-0.00038,0.02308,0.02169,0.0297
1.735515,-0.856407,-0.240364,0.37522,-0.453195,0.529803,-0.010671,-0.493559,0.917137,1.740631,-1.282188,-1.602739,0.461443,-0.309961,-0.805344,1.28774,-1.551273,-1.362788,0.156174,-1.40378,0.02898,-0.05162,-0.06003,0.06864,0.03691,-0.00239
0.293366,-1.471393,0.668543,-1.680622,-0.002238,0.275063,0.514945,-0.728489,0.931147,-0.313502,0.499604,1.699995,-0.487557,1.679129,-1.148091,-1.323308,0.034257,0.402761,-0.820258,1.76563,-0.01404,-0.07662,0.05316,-0.04654,-0.04015,-0.09195
0.85654,0.528668,-0.947755,0.718,1.189211,-0.790711,0.789792,-0.340829,0.353395,-1.298707,-0.097086,1.726255,-0.216105,1.3507,0.54716,0.49103,1.285961,-0.278753,1.108235,-1.199712,-0.03302,0.07818,-0.06998,0.00408,-0.0686,0.07718
-0.255925,1.02732,-1.338197,0.795077,0.622629,0.36506,-0.734599,0.94266,-0.530748,0.560774,-0.834967,-1.40966,0.7383,0.330026,0.341761,-0.465192,-0.983152,0.938536,0.510594,-1.540407,0.00875,-0.04854,-0.07616,0.01706,-0.06396,0.0669
-1.336799,-0.839608,0.381524,0.051584,1.641694,-0.41514,0.490117,-1.140615,0.009403,1.634,-0.954349,-0.848878,-0.246438,0.775019,-0.120289,1.324579,1.590974,-0.210755,0.524305,-1.443754,-0.05639,0.04221,0.03817,-0.07196,-0.07546,-0.02686
1.3037,-0.237284,-0.490397,0.579456,-1.350272,0.176362,-0.51403,1.038661,0.493375,0.669539,0.118136,-0.33184,-0.812786,-0.960745,1.036767,-0.858343,0.748023,1.647507,-0.576984,-0.570741,0.0168,0.03889,0.02897,-0.00305,-0.04975,0.02014
0.827788,0.207454,0.318114,0.937962,-0.629723,0.521768,-0.888112,-0.979359,-1.195642,1.34915,0.679039,-0.007022,-0.693337,-0.790833,0.174353,0.194593,-0.839312,1.452261,-1.034493,0.746604,0.05498,0.03031,-0.01214,0.06376,-0.06803,0.04194
-1.7468,0.968009,1.10156,1.358667,-0.717863,-1.270333,0.304543,-0.85803,-0.356079,1.164692,0.813401,-1.610224,1.370615,1.034677,0.407893,-1.379671,0.215339,-1.688152,1.181089,-0.207443,-0.02509,-0.00018,0.03632,0.01926,-0.0386,-0.01635
-1.545226,1.716163,-1.60428,-0.605712,-0.420995,1.655496,0.181672,0.528282,0.991586,0.270959,0.217005,1.574223,0.127857,-0.623921,-0.234506,-0.292923,-0.479749,1.380875,-0.894664,-0.664451,-0.07982,0.00339,0.05513,-0.00419,-0.00126,-0.02726
-0.520076,1.218518,-1.622102,0.771864,0.995599,0.649764,-1.734465,-1.546336,0.648007,-0.462591,-1.109228,-0.12633,0.693663,-1.477084,-0.664552,-1.037586,-1.009595,1.164335,-0.813551,-0.616272,0.03956,-0.02738,0.04854,-0.0352,0.07723,0.08189
1.653479,0.210422,-0.762761,1.404286,1.672853,-0.129142,-0.89215,0.563058,-1.637493,-0.844791,0.035725,0.055754,1.569504,-1.596998,0.775636,-0.136555,0.510302,1.372229,1.702923,-0.169443,0.01575,-0.0436,-0.01389,0.05952,0.07837,0.11198
-0.883309,-0.671542,-1.538541,0.082617,-0.573477,0.067038,-1.320081,1.423266,1.13145,0.32306,-0.626869,0.31528,0.144835,-0.245348,-0.414304,0.100715,-0.873997,-0.14552,1.009116,-0.591876,0.0656,-0.01549,0.02213,0.03317,0.0027,-0.01749
-0.246609,-0.679157,-0.838955,-1.427723,-0.18646,-0.83111,1.100347,-1.016162,-1.152177,0.884514,-1.286769,-0.498107,0.843891,-1.516722,0.173943,1.603493,1.461958,-0.205922,0.569027,-1.14586,-0.04489,-0.04899,0.0244,0.04657,0.0277,-0.05892
-0.441128,1.334079,0.38753,-0.243944,0.003955,1.207444,-1.07344,1.458791,1.199154,-1.216457,-0.567011,0.274375,0.131845,-1.151739,0.738348,1.198006,1.009438,-1.125782,-0.763034,-1.498213,0.07696,0.02237,0.00611,0.0273,0.00551,-0.00112
-1.727839,-0.36063,-0.134275,0.01475,-0.296865,-0.488717,-0.019506,1.465267,-0.589719,0.312498,0.215363,-1.239332,-1.054753,-1.028157,-0.277228,0.921124,-0.308021,0.581382,-0.049277,0.31222,0.04249,0.00303,-0.02622,-0.0322,-0.0619,-0.04437
0.370619,1.015472,0.49248,-1.681607,0.799197,1.37089,0.272965,0.263502,0.931889,0.135005,-0.274566,0.04513,-1.195093,1.730154,-1.169087,-0.887569,-1.492626,0.628699,0.347813,1.122522,-0.00862,-0.02048,0.02173,0.0249,-0.0326,-0.00139
0.770641,0.633166,-1.857946,0.839889,-0.623972,-0.441638,1.445744,-0.628766,-1.706573,-1.537829,0.238323,0.542399,-1.175609,0.37379,0.370224,1.600279,0.662923,-0.097856,0.717122,-0.331819,0.01655,0.06086,-0.00188,-0.07499,-0.06582,0.07778
1.582561,0.47212,-0.920806,1.622788,0.332454,-0.381595,-1.511046,0.79004,-1.662312,-0.653327,-1.44385,1.528893,1.193687,1.238519,1.685236,1.444357,-1.40279,0.176402,1.139391,-0.503011,0.06921,0.0357,-0.04195,-0.03796,-0.03702,0.08644
1.20042,1.154262,0.423184,-0.018887,0.57675,1.161188,1.588342,0.989147,-1.493864,-1.391749,-0.004287,1.5458,0.141658,1.773545,-1.411404,1.320876,-0.474271,-0.750944,-1.002825,-1.411967,0.0467,0.05911,0.02377,0.02361,0.06253,0.00249
0.956396,0.787402,0.943896,-0.120057,-1.520784,-1.628041,0.962762,0.910864,-1.699078,-0.421126,0.65589,-1.167611,1.3713,0.099966,-0.696557,0.057321,1.534435,1.331762,1.182493,-0.847818,0.07405,-0.04997,0.02538,-0.05509,-0.04997,0.01525
0.005273,1.223554,-0.987542,0.477292,-0.967251,0.972078,1.496316,0.716297,-0.021633,0.072004,-1.592398,1.073081,-1.276254,-1.442434,-0.49412,-1.114222,0.356546,0.200123,0.741516,0.201169,0.04024,0.04438,0.0184,-0.06546,-0.01765,0.02945
-0.701149,-0.333184,-1.826687,-0.269017,-0.268919,0.500918,-0.11059,1.418529,1.473842,-1.114562,-0.237698,0.200524,0.085754,-0.59129,1.574721,1.176194,-0.154629,1.56527,-0.241365,-1.424728,-0.00405,0.01872,0.03742,0.00222,0.07689,-0.00844
0.231658,-1.695285,1.607195,1.513421,1.147152,0.777108,1.375898,1.06617,-1.079939,1.218633,1.042075,0.607533,1.55994,-0.879716,0.276441,1.557396,0.607106,-1.733459,-1.147855,0.100961,0.01806,0.04082,-0.0435,-0.01507,0.01309,0.03019
-0.334791,0.123758,0.036071,-0.686449,-0.65556,1.670363,-0.922349,-1.663974,-1.291783,-0.822253,0.82088,-0.743554,-1.785792,-1.481075,-1.458167,1.028075,0.985351,1.28405,-0.619667,-0.600191,0.03367,0.01419,0.0071,0.02442,0.06342,-0.04707
-1.431731,1.736869,1.535222,1.24943,0.731394,-1.64019,-0.614919,0.411451,0.046283,0.297469,-0.822218,-0.220053,-0.129823,-0.597574,-0.460457,0.193175,1.373455,0.497748,1.063609,1.682965,-0.07166,0.00378,-0.05561,-0.07772,-0.05536,0.0401
0.698465,-1.381237,-0.109264,-0.900733,0.122958,-0.89465,-0.176174,1.693211,1.618344,0.54439,-1.322762,0.154589,0.724388,-1.597897,-0.498952,0.228203,-1.038022,-0.400293,0.951041,-0.508936,0.07568,0.03632,-0.04445,0.02914,0.07864,-0.06077
-0.996245,1.04273,-0.378403,0.071768,0.857217,0.262544,-1.317346,0.609638,-0.061618,-1.549582,1.007357,-0.755834,1.465247,-0.214922,-0.635246,-0.933304,-1.582305,0.729087,-0.638566,-0.836292,0.05301,-0.07481,0.05873,0.06949,-0.00403,0.00295
1.516645,1.453716,-0.342931,0.088818,1.304059,0.799198,-1.443323,-1.535376,-1.557755,-0.19515,-0.62843,0.987444,-0.362378,0.053486,0.502561,-0.651693,-0.703478,-1.523254,1.728564,-0.853161,0.00986,0.03658,0.0735,0.03715,0.05651,0.00562
-0.325601,1.476066,-0.42475,-0.382791,0.577907,-0.005389,-0.415259,-0.205073,-1.308664,1.032893,-1.110909,1.527533,0.413963,0.100352,-1.483668,-0.923307,0.19731,0.597788,0.822441,0.834361,-0.07302,0.00159,-0.03803,0.0504,-0.01933,0.01855
-1.215813,-1.289493,0.318587,-0.106847,0.433686,-1.552653,-0.682198,-0.611995,-0.524718,0.365652,0.047065,0.835589,-1.548768,-0.013255,0.55206,-0.556475,1.326587,0.579808,1.224756,1.447437,-0.06299,-0.07723,-0.01046,-0.06827,-0.07047,-0.06041
-0.439371,0.302094,-1.043554,-0.391163,-1.48408,-0.318728,-1.350667,-0.856673,0.701034,1.05992,-0.502838,-0.162222,0.087391,1.165297,1.78184,1.239504,0.417779,0.076042,1.180056,-1.30064,-0.03676,0.03688,0.04219,-0.00058,0.00385,-0.0262
0.471689,-1.528247,-0.512892,-0.911993,1.693623,-1.523776,-0.428177,-1.272957,-0.880155,1.191142,-0.121262,0.142754,0.251669,-0.569235,-0.080251,0.58047,1.002105,-0.950399,1.446806,-1.461758,-0.074,-0.04425,-0.07526,-0.01728,0.03994,-0.04332
0.175194,0.280439,-0.407059,-1.218043,1.194146,-1.565456,0.846923,-1.127441,-1.321557,-0.379646,1.694308,-0.920837,-0.857257,-1.667471,-0.596387,-0.685274,0.915829,1.264069,0.933085,-0.125161,0.01313,0.03345,0.07146,0.02677,0.03863,-0.0061
-1.075081,-1.538477,-0.979652,1.358038,0.554652,1.44306,-0.195094,-1.562885,1.379388,1.097749,0.851595,0.26587,-0.87495,-0.949244,-0.11813,1.578921,0.863937,0.799762,-1.082365,-1.304319,0.01671,0.05828,-0.05677,-0.02404,0.05401,0.00181
